,history,ys
1129_2016-04-30_23_1,994,875.8058855295985
1129_2016-04-30_23_2,1024,919.7831239680945
1129_2016-04-30_23_3,843,765.3163035455603
1129_2016-04-30_23_4,591,560.1983082801455
1129_2016-04-30_23_5,297,288.4802979234111
1129_2016-04-30_23_6,85,99.2955192852246
1129_2016-05-01_0_1,1024,1037.017593006301
1129_2016-05-01_0_2,843,881.5989187354396
1129_2016-05-01_0_3,591,675.5367979438879
1129_2016-05-01_0_4,297,402.88232763516686
1129_2016-05-01_0_5,85,212.76869238056906
1129_2016-05-01_0_6,60,184.8181957466819
1129_2016-05-01_1_1,843,868.6870185863729
1129_2016-05-01_1_2,591,662.7297325072309
1129_2016-05-01_1_3,297,390.17924573357146
1129_2016-05-01_1_4,85,200.1687497475936
1129_2016-05-01_1_5,60,172.3205549706799
1129_2016-05-01_1_6,93,182.549151314783
1129_2016-05-01_2_1,591,637.2512727832309
1129_2016-05-01_2_2,297,364.9076515341624
1129_2016-05-01_2_3,85,175.1023414835961
1129_2016-05-01_2_4,60,147.45766668988847
1129_2016-05-01_2_5,93,157.88813059124465
1129_2016-05-01_2_6,130,199.83532544295133
1129_2016-05-01_3_1,297,319.0319035633006
1129_2016-05-01_3_2,85,129.5990693520434
1129_2016-05-01_3_3,60,102.32384617990442
1129_2016-05-01_3_4,93,113.12076203941422
1129_2016-05-01_3_5,130,155.43143354082247
1129_2016-05-01_3_6,233,228.4835884927172
1129_2016-05-01_4_1,85,107.74604792438731
1129_2016-05-01_4_2,60,80.64825450233934
1129_2016-05-01_4_3,93,91.62115951864172
1129_2016-05-01_4_4,130,134.10639128005545
1129_2016-05-01_4_5,233,207.33168919671286
1129_2016-05-01_4_6,307,294.4069851654888
1129_2016-05-01_5_1,60,58.08688701732018
1129_2016-05-01_5_2,93,69.24297300966424
1129_2016-05-01_5_3,130,111.90989845828369
1129_2016-05-01_5_4,233,185.31541484895396
1129_2016-05-01_5_5,307,272.56946605614803
1129_2016-05-01_5_6,378,325.8508477901324
1129_2016-05-01_6_1,93,71.14055298426382
1129_2016-05-01_6_2,130,113.79207154089875
1129_2016-05-01_6_3,233,187.1823061317144
1129_2016-05-01_6_4,307,274.4211996155317
1129_2016-05-01_6_5,378,327.6875466952114
1129_2016-05-01_6_6,477,366.7590414383102
1129_2016-05-01_7_1,130,135.47403663570384
1129_2016-05-01_7_2,233,208.6882303224739
1129_2016-05-01_7_3,307,295.75251221918074
1129_2016-05-01_7_4,378,348.8456654237294
1129_2016-05-01_7_5,477,387.7453724929441
1129_2016-05-01_7_6,403,400.2919921839483
1129_2016-05-01_8_1,233,203.2586386599962
1129_2016-05-01_8_2,307,290.3670046708819
1129_2016-05-01_8_3,378,343.50388406046034
1129_2016-05-01_8_4,477,382.4469622916658
1129_2016-05-01_8_5,403,395.0366010041359
1129_2016-05-01_8_6,420,387.630642774836
1129_2016-05-01_9_1,307,319.86688899923354
1129_2016-05-01_9_2,378,372.7642519850314
1129_2016-05-01_9_3,477,411.46975850169787
1129_2016-05-01_9_4,403,423.8237543994874
1129_2016-05-01_9_5,420,416.18406659418014
1129_2016-05-01_9_6,372,394.7558991720556
1129_2016-05-01_10_1,378,360.001832242241
