,history,ys
1389_2016-04-30_23_1,18,24.414150322040747
1389_2016-04-30_23_2,24,20.463825393393797
1389_2016-04-30_23_3,14,14.72367951700694
1389_2016-04-30_23_4,10,10.216894883289632
1389_2016-04-30_23_5,13,10.567579084239
1389_2016-04-30_23_6,8,7.094690386045205
1389_2016-05-01_0_1,24,16.800980962428625
1389_2016-05-01_0_2,14,10.242344645104623
1389_2016-05-01_0_3,10,6.293176241799817
1389_2016-05-01_0_4,13,6.657355911278731
1389_2016-05-01_0_5,8,3.399918235138857
1389_2016-05-01_0_6,13,6.959862927898131
1389_2016-05-01_1_1,14,14.353393726628322
1389_2016-05-01_1_2,10,11.322870501645745
1389_2016-05-01_1_3,13,11.06120112536653
1389_2016-05-01_1_4,8,7.788616605141742
1389_2016-05-01_1_5,13,11.106746570843466
1389_2016-05-01_1_6,21,10.724902632575304
1389_2016-05-01_2_1,10,11.121062595917286
1389_2016-05-01_2_2,13,10.814297708524386
1389_2016-05-01_2_3,8,7.572435586091988
1389_2016-05-01_2_4,13,10.891309097497631
1389_2016-05-01_2_5,21,10.521335638679862
1389_2016-05-01_2_6,18,10.981004866250482
1389_2016-05-01_3_1,13,10.17410724212563
1389_2016-05-01_3_2,8,6.789189691868687
1389_2016-05-01_3_3,13,10.205523142222715
1389_2016-05-01_3_4,21,9.837908415929636
1389_2016-05-01_3_5,18,10.335234085889333
1389_2016-05-01_3_6,47,13.554046300376362
1389_2016-05-01_4_1,8,8.402935087750164
1389_2016-05-01_4_2,13,12.17987221798455
1389_2016-05-01_4_3,21,11.566587591848128
1389_2016-05-01_4_4,18,12.057967541039368
1389_2016-05-01_4_5,47,15.181858144349517
1389_2016-05-01_4_6,31,14.933811379424828
1389_2016-05-01_5_1,13,11.94977337899498
1389_2016-05-01_5_2,21,11.285071417579026
1389_2016-05-01_5_3,18,11.811480658796695
1389_2016-05-01_5_4,47,14.936219043577994
1389_2016-05-01_5_5,31,14.701706850205026
1389_2016-05-01_5_6,24,13.624832027908996
1389_2016-05-01_6_1,21,11.884810515800798
1389_2016-05-01_6_2,18,12.545236019025378
1389_2016-05-01_6_3,47,15.578672613221675
1389_2016-05-01_6_4,31,15.341950727278212
1389_2016-05-01_6_5,24,14.229798839817954
1389_2016-05-01_6_6,12,12.13843172031018
1389_2016-05-01_7_1,18,17.750527345713316
1389_2016-05-01_7_2,47,21.947125868701782
1389_2016-05-01_7_3,31,20.91797204018144
1389_2016-05-01_7_4,24,19.786641657262145
1389_2016-05-01_7_5,12,17.38909573121199
1389_2016-05-01_7_6,11,17.76515537753452
1389_2016-05-01_8_1,47,22.08958893497762
1389_2016-05-01_8_2,31,21.0922695619279
1389_2016-05-01_8_3,24,19.939251193213153
1389_2016-05-01_8_4,12,17.54118037295474
1389_2016-05-01_8_5,11,17.908860243992635
1389_2016-05-01_8_6,15,17.79316111967394
1389_2016-05-01_9_1,31,35.31753025297142
1389_2016-05-01_9_2,24,37.343254556762155
1389_2016-05-01_9_3,12,32.7795891029679
1389_2016-05-01_9_4,11,33.09485709531457
1389_2016-05-01_9_5,15,32.14241837895669
1389_2016-05-01_9_6,17,30.62943558462525
1389_2016-05-01_10_1,24,34.877699362603806
1389_2016-05-01_10_2,12,29.76308685221021
1389_2016-05-01_10_3,11,30.45370073192734
1389_2016-05-01_10_4,15,29.510346164011402
1389_2016-05-01_10_5,17,28.142389017512837
1389_2016-05-01_10_6,20,25.441677304798176
1389_2016-05-01_11_1,12,23.551302199282077
1389_2016-05-01_11_2,11,22.853845562927077
1389_2016-05-01_11_3,15,22.856147303266447
1389_2016-05-01_11_4,17,21.511076999459643
1389_2016-05-01_11_5,20,19.175746721167407
1389_2016-05-01_11_6,18,20.48191267821359
1389_2016-05-01_12_1,11,16.257395400908674
1389_2016-05-01_12_2,15,14.785670192113411
1389_2016-05-01_12_3,17,14.444816076783773
1389_2016-05-01_12_4,20,12.13378991165988
1389_2016-05-01_12_5,18,13.827963592244606
1389_2016-05-01_12_6,23,12.327758192435736
1389_2016-05-01_13_1,15,11.783398574089755
1389_2016-05-01_13_2,17,10.771664035973025
1389_2016-05-01_13_3,20,8.917691238489883
1389_2016-05-01_13_4,18,10.622926557891606
1389_2016-05-01_13_5,23,9.299316834142129
1389_2016-05-01_13_6,10,8.496802374360696
1389_2016-05-01_14_1,17,12.608526290205539
1389_2016-05-01_14_2,20,11.165014331216542
1389_2016-05-01_14_3,18,12.59061336649624
1389_2016-05-01_14_4,23,11.260235865077709
1389_2016-05-01_14_5,10,10.349675907458307
1389_2016-05-01_14_6,11,8.700407180697141
1389_2016-05-01_15_1,20,13.672795442360323
1389_2016-05-01_15_2,18,15.658777236482187
1389_2016-05-01_15_3,23,13.946625549385997
1389_2016-05-01_15_4,10,13.02682586518189
1389_2016-05-01_15_5,11,11.230047733184783
1389_2016-05-01_15_6,12,11.991469873819502
1389_2016-05-01_16_1,18,19.2719706937497
1389_2016-05-01_16_2,23,18.367214559964196
1389_2016-05-01_16_3,10,16.897357303464634
1389_2016-05-01_16_4,11,15.087266638131007
1389_2016-05-01_16_5,12,15.636158261044093
1389_2016-05-01_16_6,12,17.29092262381821
1389_2016-05-01_17_1,23,17.640846991692165
1389_2016-05-01_17_2,10,16.008677378650408
1389_2016-05-01_17_3,11,14.309165896502844
1389_2016-05-01_17_4,12,14.860733764843017
1389_2016-05-01_17_5,12,16.558223566253847
1389_2016-05-01_17_6,15,14.674227933151226
1389_2016-05-01_18_1,10,19.069058374667527
1389_2016-05-01_18_2,11,18.053412297692432
1389_2016-05-01_18_3,12,18.139080467918628
1389_2016-05-01_18_4,12,19.825294530979498
1389_2016-05-01_18_5,15,17.761285188342253
1389_2016-05-01_18_6,13,14.20232499506389
1389_2016-05-01_19_1,11,12.874464456759997
1389_2016-05-01_19_2,12,11.802857350406049
1389_2016-05-01_19_3,12,14.277492933133468
1389_2016-05-01_19_4,15,12.232565025408555
1389_2016-05-01_19_5,13,8.978234096769427
1389_2016-05-01_19_6,6,3.8900338908487004
1389_2016-05-01_20_1,12,10.732431596133884
1389_2016-05-01_20_2,12,12.96787240438549
1389_2016-05-01_20_3,15,11.085901669776558
1389_2016-05-01_20_4,13,7.835514642483028
1389_2016-05-01_20_5,6,2.8102776137153134
1389_2016-05-01_20_6,2,0.5903208580430137
1389_2016-05-01_21_1,12,13.691726014896323
1389_2016-05-01_21_2,15,11.971505873851324
1389_2016-05-01_21_3,13,8.610922377864972
1389_2016-05-01_21_4,6,3.583018366154146
1389_2016-05-01_21_5,2,1.3204840445651627
1389_2016-05-01_21_6,6,-0.7288376778487162
1389_2016-05-01_22_1,15,11.005434157214285
1389_2016-05-01_22_2,13,7.428974589986002
1389_2016-05-01_22_3,6,2.5481413259119616
1389_2016-05-01_22_4,2,0.28916642124468517
1389_2016-05-01_22_5,6,-1.7033303000942794
1389_2016-05-01_22_6,4,-1.2220726827835087
1389_2016-05-01_23_1,13,9.710098747786557
1389_2016-05-01_23_2,6,5.339000022795457
1389_2016-05-01_23_3,2,2.732756246094631
1389_2016-05-01_23_4,6,0.7318548982792237
1389_2016-05-01_23_5,4,1.0789352278310078
1389_2016-05-01_23_6,5,2.792158043349846
1389_2016-05-02_0_1,6,7.217720644400934
1389_2016-05-02_0_2,2,5.031291276681268
1389_2016-05-02_0_3,6,2.7443813006638056
1389_2016-05-02_0_4,4,3.084539628612043
1389_2016-05-02_0_5,5,4.687254808410185
1389_2016-05-02_0_6,18,10.532774004854444
1389_2016-05-02_1_1,2,4.335903570302074
1389_2016-05-02_1_2,6,1.8936039234580537
1389_2016-05-02_1_3,4,2.3396251890261057
1389_2016-05-02_1_4,5,3.9449024713334184
1389_2016-05-02_1_5,18,9.831324849686403
1389_2016-05-02_1_6,28,17.823892023665923
1389_2016-05-02_2_1,6,0.5596702059472989
1389_2016-05-02_2_2,4,0.7076138388983972
1389_2016-05-02_2_3,5,2.515963652730746
1389_2016-05-02_2_4,18,8.407300807248664
1389_2016-05-02_2_5,28,16.47833087753911
1389_2016-05-02_2_6,16,12.685098402917498
1389_2016-05-02_3_1,4,3.814351393876648
1389_2016-05-02_3_2,5,6.316925338483805
1389_2016-05-02_3_3,18,11.735305664793913
1389_2016-05-02_3_4,28,19.79488919955904
1389_2016-05-02_3_5,16,15.818916290805205
1389_2016-05-02_3_6,15,9.413621518898315
1389_2016-05-02_4_1,5,6.4229412453325585
1389_2016-05-02_4_2,18,11.865011632189441
1389_2016-05-02_4_3,28,19.90845574540529
1389_2016-05-02_4_4,16,15.932092229198295
1389_2016-05-02_4_5,15,9.52056152892616
1389_2016-05-02_4_6,6,5.818761852076551
1389_2016-05-02_5_1,18,11.052431297402597
1389_2016-05-02_5_2,28,18.91429815582325
1389_2016-05-02_5_3,16,15.061638496476965
1389_2016-05-02_5_4,15,8.653101685937939
1389_2016-05-02_5_5,6,4.999098541791361
1389_2016-05-02_5_6,8,4.052836406097766
1389_2016-05-02_6_1,28,22.88175480298213
1389_2016-05-02_6_2,16,19.91565350060008
1389_2016-05-02_6_3,15,12.90312756040784
1389_2016-05-02_6_4,6,9.234506627454447
1389_2016-05-02_6_5,8,8.054875970193649
1389_2016-05-02_6_6,9,8.890599891533618
1389_2016-05-02_7_1,16,22.83846244254056
1389_2016-05-02_7_2,15,16.4790603859181
1389_2016-05-02_7_3,6,12.365483153253297
1389_2016-05-02_7_4,8,11.175083631292603
1389_2016-05-02_7_5,9,11.838885925689906
1389_2016-05-02_7_6,12,10.12877523059872
1389_2016-05-02_8_1,15,12.57390961513686
1389_2016-05-02_8_2,6,7.587696747367965
1389_2016-05-02_8_3,8,6.991801167094394
1389_2016-05-02_8_4,9,7.669991689090084
1389_2016-05-02_8_5,12,6.18958464117721
1389_2016-05-02_8_6,11,6.815734238408325
1389_2016-05-02_9_1,6,8.973132262447503
1389_2016-05-02_9_2,8,8.6868227830853
1389_2016-05-02_9_3,9,9.154100353696187
1389_2016-05-02_9_4,12,7.668588775207183
1389_2016-05-02_9_5,11,8.21324610506536
1389_2016-05-02_9_6,11,7.598451932228924
1389_2016-05-02_10_1,8,6.988995260614033
1389_2016-05-02_10_2,9,7.076880360784521
1389_2016-05-02_10_3,12,5.84983899603636
1389_2016-05-02_10_4,11,6.400751840790122
1389_2016-05-02_10_5,11,5.885825047494926
1389_2016-05-02_10_6,7,4.114452658819942
1389_2016-05-02_11_1,9,7.654221535127483
1389_2016-05-02_11_2,12,6.556191445978221
1389_2016-05-02_11_3,11,7.01921226709662
1389_2016-05-02_11_4,11,6.502158304658424
1389_2016-05-02_11_5,7,4.696826312066212
1389_2016-05-02_11_6,15,8.356521877338766
1389_2016-05-02_12_1,12,7.3247074469881275
1389_2016-05-02_12_2,11,7.95945901244723
1389_2016-05-02_12_3,11,7.32540936439595
1389_2016-05-02_12_4,7,5.517245833718635
1389_2016-05-02_12_5,15,9.131736760628009
1389_2016-05-02_12_6,13,9.062282976258256
1389_2016-05-02_13_1,11,10.629316816073505
1389_2016-05-02_13_2,11,10.591867196255945
1389_2016-05-02_13_3,7,8.377255597074889
1389_2016-05-02_13_4,15,11.981909638294384
1389_2016-05-02_13_5,13,11.7554129864561
1389_2016-05-02_13_6,12,10.821445711563868
1389_2016-05-02_14_1,11,10.803548364879637
1389_2016-05-02_14_2,7,8.636238532484029
1389_2016-05-02_14_3,15,12.208667111355359
1389_2016-05-02_14_4,13,11.98139053653555
1389_2016-05-02_14_5,12,11.034972030096602
1389_2016-05-02_14_6,11,9.553460241402302
1389_2016-05-02_15_1,7,8.748423582962495
1389_2016-05-02_15_2,15,12.345920764435789
1389_2016-05-02_15_3,13,12.101565603250805
1389_2016-05-02_15_4,12,11.154733759623573
1389_2016-05-02_15_5,11,9.666623169303843
