,history,ys
1281_2016-04-30_23_1,552,646.0379641808152
1281_2016-04-30_23_2,398,477.03831720866094
1281_2016-04-30_23_3,238,300.79944486591336
1281_2016-04-30_23_4,227,200.38698379819954
1281_2016-04-30_23_5,140,138.25820508023958
1281_2016-04-30_23_6,108,81.83888994178164
1281_2016-05-01_0_1,398,383.5932549470632
1281_2016-05-01_0_2,238,207.94354632387223
1281_2016-05-01_0_3,227,108.11653434510703
1281_2016-05-01_0_4,140,46.56951350593954
1281_2016-05-01_0_5,108,-9.271711691094197
1281_2016-05-01_0_6,117,19.176106081884086
1281_2016-05-01_1_1,238,222.25945798982565
1281_2016-05-01_1_2,227,122.34218532139079
1281_2016-05-01_1_3,140,60.70547287905606
1281_2016-05-01_1_4,108,4.775121577312234
1281_2016-05-01_1_5,117,33.13437517861462
1281_2016-05-01_1_6,177,78.52705343002191
1281_2016-05-01_2_1,227,137.98348446036238
1281_2016-05-01_2_2,140,76.24815486527098
1281_2016-05-01_2_3,108,20.219808184111116
1281_2016-05-01_2_4,117,48.48168425910637
1281_2016-05-01_2_5,177,93.77759894180059
1281_2016-05-01_2_6,317,202.5736136636782
1281_2016-05-01_3_1,140,164.70342832182803
1281_2016-05-01_3_2,108,108.11737814448804
1281_2016-05-01_3_3,117,135.8250669996936
1281_2016-05-01_3_4,177,180.5702885691441
1281_2016-05-01_3_5,317,288.8190822542589
1281_2016-05-01_3_6,494,446.81405785615243
1281_2016-05-01_4_1,108,83.56970298247006
1281_2016-05-01_4_2,117,111.43216298614391
1281_2016-05-01_4_3,177,156.3311798842248
1281_2016-05-01_4_4,317,264.73279923059886
1281_2016-05-01_4_5,494,422.87963694005657
1281_2016-05-01_4_6,700,597.7819707285415
1281_2016-05-01_5_1,117,135.7084289151137
1281_2016-05-01_5_2,177,180.45438587845325
1281_2016-05-01_5_3,317,288.70391032085683
1281_2016-05-01_5_4,494,446.69961207267227
1281_2016-05-01_5_5,700,621.4517628037627
1281_2016-05-01_5_6,818,716.2148891299903
1281_2016-05-01_6_1,177,161.8639121265116
1281_2016-05-01_6_2,317,270.2306480341218
1281_2016-05-01_6_3,494,428.3428222421354
1281_2016-05-01_6_4,700,603.2107110798087
1281_2016-05-01_6_5,818,698.0888457930201
1281_2016-05-01_6_6,809,708.3710721357722
1281_2016-05-01_7_1,317,285.2713040718852
1281_2016-05-01_7_2,494,443.28864813434257
1281_2016-05-01_7_3,700,618.0623047230197
1281_2016-05-01_7_4,818,712.8468013141046
1281_2016-05-01_7_5,809,723.0359799156769
1281_2016-05-01_7_6,666,646.7653006991089
1281_2016-05-01_8_1,494,474.81729714657695
1281_2016-05-01_8_2,700,649.3921680993407
1281_2016-05-01_8_3,818,743.9791323822088
1281_2016-05-01_8_4,809,753.9720241011291
1281_2016-05-01_8_5,666,677.5062955751644
1281_2016-05-01_8_6,691,646.7674038351324
1281_2016-05-01_9_1,700,668.4539255299587
1281_2016-05-01_9_2,818,762.9207069413375
1281_2016-05-01_9_3,809,772.7941735322582
1281_2016-05-01_9_4,666,696.2097728442712
1281_2016-05-01_9_5,691,665.3529571608034
1281_2016-05-01_9_6,630,611.5310308669585
1281_2016-05-01_10_1,818,794.2678859093334
1281_2016-05-01_10_2,809,803.9437110186027
1281_2016-05-01_10_3,666,727.1629149628588
1281_2016-05-01_10_4,691,696.1109421688793
1281_2016-05-01_10_5,630,642.0950892146542
1281_2016-05-01_10_6,692,661.475135407685
1281_2016-05-01_11_1,809,827.5261960087884
1281_2016-05-01_11_2,666,750.596714252196
1281_2016-05-01_11_3,691,719.3969932089403
1281_2016-05-01_11_4,630,665.2343235464537
