,history,ys
1434_2016-04-30_23_1,1,1.173805368535084
1434_2016-04-30_23_2,0,0.8985617606421137
1434_2016-04-30_23_3,0,-0.39692064200577803
1434_2016-04-30_23_4,1,-0.4904797789516868
1434_2016-04-30_23_5,3,-0.9985145135482743
1434_2016-04-30_23_6,0,-1.3622347115923956
1434_2016-05-01_0_1,0,0.8038801634787731
1434_2016-05-01_0_2,0,-0.5153804691671633
1434_2016-05-01_0_3,1,-0.5914456180768939
1434_2016-05-01_0_4,3,-1.0991004044162853
1434_2016-05-01_0_5,0,-1.455881824900283
1434_2016-05-01_0_6,1,-0.9482167734740408
1434_2016-05-01_1_1,0,-0.9532993806922301
1434_2016-05-01_1_2,1,-1.13934299332361
1434_2016-05-01_1_3,3,-1.5660850317948025
1434_2016-05-01_1_4,0,-1.9211091252774377
1434_2016-05-01_1_5,1,-1.381351016620635
1434_2016-05-01_1_6,2,0.45475425675608605
1434_2016-05-01_2_1,1,-0.6200269980841213
1434_2016-05-01_2_2,3,-0.9163486006266188
1434_2016-05-01_2_3,0,-1.3673248968593077
1434_2016-05-01_2_4,1,-0.8296507539702667
1434_2016-05-01_2_5,2,0.9683962453348345
1434_2016-05-01_2_6,5,3.030911282248822
1434_2016-05-01_3_1,3,-0.03382842924667884
1434_2016-05-01_3_2,0,-0.2631696005798192
1434_2016-05-01_3_3,1,0.11144437240975869
1434_2016-05-01_3_4,2,1.9059499020829325
1434_2016-05-01_3_5,5,3.9037891060474235
1434_2016-05-01_3_6,14,6.234197915574421
1434_2016-05-01_4_1,0,1.3895280325352344
1434_2016-05-01_4_2,1,2.179198633368104
1434_2016-05-01_4_3,2,3.6683409933510056
1434_2016-05-01_4_4,5,5.659548078675893
1434_2016-05-01_4_5,14,7.868838301340178
1434_2016-05-01_4_6,10,10.256897840100411
1434_2016-05-01_5_1,1,1.4222442623233889
1434_2016-05-01_5_2,2,2.7212859515109384
1434_2016-05-01_5_3,5,4.852352852340887
1434_2016-05-01_5_4,14,7.064680661005746
1434_2016-05-01_5_5,10,9.508213894350806
1434_2016-05-01_5_6,4,9.370588861962538
1434_2016-05-01_6_1,2,2.491265662225313
1434_2016-05-01_6_2,5,4.564565525883143
1434_2016-05-01_6_3,14,6.819393380062645
1434_2016-05-01_6_4,10,9.263849662982832
1434_2016-05-01_6_5,4,9.14308175668333
1434_2016-05-01_6_6,14,9.282936299261484
1434_2016-05-01_7_1,5,4.29694538317386
1434_2016-05-01_7_2,14,6.484563415211552
1434_2016-05-01_7_3,10,8.978466937247486
1434_2016-05-01_7_4,4,8.858772965163919
1434_2016-05-01_7_5,14,9.018240153668026
1434_2016-05-01_7_6,11,8.294528049641972
1434_2016-05-01_8_1,14,6.8675569589393
1434_2016-05-01_8_2,10,9.457645049501402
1434_2016-05-01_8_3,4,9.267186697932894
1434_2016-05-01_8_4,14,9.42511696972017
1434_2016-05-01_8_5,11,8.67333703533944
1434_2016-05-01_8_6,8,8.168392940421404
1434_2016-05-01_9_1,10,13.343089466414568
1434_2016-05-01_9_2,4,14.128417262925009
1434_2016-05-01_9_3,14,13.568447539558493
1434_2016-05-01_9_4,11,12.801075685746028
1434_2016-05-01_9_5,8,12.011385290185482
1434_2016-05-01_9_6,10,8.75383274866191
1434_2016-05-01_10_1,4,12.307247682215676
1434_2016-05-01_10_2,14,11.289911475256346
1434_2016-05-01_10_3,11,10.859030764509608
1434_2016-05-01_10_4,8,10.076648549514031
1434_2016-05-01_10_5,10,6.952561126856228
1434_2016-05-01_10_6,14,6.99840194418784
1434_2016-05-01_11_1,14,6.76448464170681
1434_2016-05-01_11_2,11,5.197093317373525
1434_2016-05-01_11_3,8,5.250858413540644
1434_2016-05-01_11_4,10,2.144931098971319
1434_2016-05-01_11_5,14,2.5224195764965396
1434_2016-05-01_11_6,18,3.2056878723880837
1434_2016-05-01_12_1,11,9.138687044869862
1434_2016-05-01_12_2,8,10.182339563928338
1434_2016-05-01_12_3,10,6.3481377421879905
1434_2016-05-01_12_4,14,6.709808978430788
1434_2016-05-01_12_5,18,7.104216049682304
1434_2016-05-01_12_6,12,7.1351624552998585
1434_2016-05-01_13_1,8,11.196301818937531
1434_2016-05-01_13_2,10,7.616745339389189
1434_2016-05-01_13_3,14,7.791070310996567
1434_2016-05-01_13_4,18,8.181408448018036
1434_2016-05-01_13_5,12,8.13804623662174
1434_2016-05-01_13_6,8,4.910100605837356
1434_2016-05-01_14_1,10,5.875539277782375
1434_2016-05-01_14_2,14,5.612579714197032
1434_2016-05-01_14_3,18,6.324634414129051
1434_2016-05-01_14_4,12,6.28825949728996
1434_2016-05-01_14_5,8,3.187918827868722
1434_2016-05-01_14_6,6,0.5733091007683639
1434_2016-05-01_15_1,14,7.859406333584225
1434_2016-05-01_15_2,18,9.135726547852146
1434_2016-05-01_15_3,12,8.684213323501005
1434_2016-05-01_15_4,8,5.574856352244622
1434_2016-05-01_15_5,6,2.7955870651539834
1434_2016-05-01_15_6,3,1.7278862620219995
1434_2016-05-01_16_1,18,12.480854611315706
1434_2016-05-01_16_2,12,12.869433092734253
1434_2016-05-01_16_3,8,9.142008491917702
1434_2016-05-01_16_4,6,6.349315523606114
1434_2016-05-01_16_5,3,5.036465713297385
1434_2016-05-01_16_6,1,3.892043636201711
1434_2016-05-01_17_1,12,15.876023192808342
1434_2016-05-01_17_2,8,12.903670253764366
1434_2016-05-01_17_3,6,9.555460133057784
1434_2016-05-01_17_4,3,8.230545162223134
1434_2016-05-01_17_5,1,6.8657839638630165
1434_2016-05-01_17_6,3,4.98462076403396
1434_2016-05-01_18_1,8,10.792181583245172
1434_2016-05-01_18_2,6,6.913694568716716
1434_2016-05-01_18_3,3,5.9789119852441495
1434_2016-05-01_18_4,1,4.622623990383856
1434_2016-05-01_18_5,3,2.896202056486117
1434_2016-05-01_18_6,0,1.166462685908484
1434_2016-05-01_19_1,6,5.392635615820497
1434_2016-05-01_19_2,3,4.075855994843851
1434_2016-05-01_19_3,1,3.0006087504726224
1434_2016-05-01_19_4,3,1.2802906816929225
1434_2016-05-01_19_5,0,-0.3379772937436476
1434_2016-05-01_19_6,0,-0.9620245865405819
1434_2016-05-01_20_1,3,4.406721666249366
1434_2016-05-01_20_2,1,3.414567655081264
1434_2016-05-01_20_3,3,1.633116691731094
1434_2016-05-01_20_4,0,0.013520983778566809
1434_2016-05-01_20_5,0,-0.6347739280377569
1434_2016-05-01_20_6,0,-1.1910413154022006
1434_2016-05-01_21_1,1,2.648246941012644
1434_2016-05-01_21_2,3,0.6743430539971298
