,history,ys
1225_2016-04-30_23_1,8,11.02691747846058
1225_2016-04-30_23_2,7,7.9354023971638235
1225_2016-04-30_23_3,3,4.548347729887451
1225_2016-04-30_23_4,8,2.2391648465839467
1225_2016-04-30_23_5,1,0.8766706516291425
1225_2016-04-30_23_6,1,-0.3792344645685768
1225_2016-05-01_0_1,7,6.329984618296356
1225_2016-05-01_0_2,3,2.706521362039221
1225_2016-05-01_0_3,8,0.7370370148879928
1225_2016-05-01_0_4,1,-0.5226356807152193
1225_2016-05-01_0_5,1,-1.6128640174753137
1225_2016-05-01_0_6,3,-1.9007813271567204
1225_2016-05-01_1_1,3,3.061884404988365
1225_2016-05-01_1_2,8,1.144729661174894
1225_2016-05-01_1_3,1,-0.1901361131904089
1225_2016-05-01_1_4,1,-1.3031242333359545
1225_2016-05-01_1_5,3,-1.6277144921163191
1225_2016-05-01_1_6,1,-1.0689938421178857
1225_2016-05-01_2_1,8,1.1119073841521707
1225_2016-05-01_2_2,1,-0.2277916917376439
1225_2016-05-01_2_3,1,-1.3338347788802105
1225_2016-05-01_2_4,3,-1.6563228834549637
1225_2016-05-01_2_5,1,-1.0942150222131302
1225_2016-05-01_2_6,1,-0.6965601446792149
1225_2016-05-01_3_1,1,3.4255177977538906
1225_2016-05-01_3_2,1,2.8574491574434724
1225_2016-05-01_3_3,3,1.7619386645362787
1225_2016-05-01_3_4,1,2.09006459020374
1225_2016-05-01_3_5,1,2.110703242755487
1225_2016-05-01_3_6,6,3.346999162540691
1225_2016-05-01_4_1,1,1.5710019968641422
1225_2016-05-01_4_2,3,0.28605348848572776
1225_2016-05-01_4_3,1,0.8863853302944276
1225_2016-05-01_4_4,1,0.989416508722321
1225_2016-05-01_4_5,6,2.358471904132503
1225_2016-05-01_4_6,10,2.8137464182803162
1225_2016-05-01_5_1,3,-0.016794793324957702
1225_2016-05-01_5_2,1,0.5389405976903419
1225_2016-05-01_5_3,1,0.7060529887231537
1225_2016-05-01_5_4,6,2.094504777285151
1225_2016-05-01_5_5,10,2.5810327935737023
1225_2016-05-01_5_6,5,3.3227578341115604
1225_2016-05-01_6_1,1,2.1389895025127617
1225_2016-05-01_6_2,1,2.54171987963523
1225_2016-05-01_6_3,6,3.5916091594877124
1225_2016-05-01_6_4,10,3.9756595343826486
1225_2016-05-01_6_5,5,4.552261855474429
1225_2016-05-01_6_6,8,3.630371347690084
1225_2016-05-01_7_1,1,1.9376221431461076
1225_2016-05-01_7_2,6,2.898553959483633
1225_2016-05-01_7_3,10,3.410428455600786
1225_2016-05-01_7_4,5,4.025721163605146
1225_2016-05-01_7_5,8,3.1661726634679814
1225_2016-05-01_7_6,4,3.7239834926909077
1225_2016-05-01_8_1,6,2.4012575286499365
1225_2016-05-01_8_2,10,2.8399017733857335
1225_2016-05-01_8_3,5,3.5604199696160483
1225_2016-05-01_8_4,8,2.7327215992791083
1225_2016-05-01_8_5,4,3.3418526967654607
1225_2016-05-01_8_6,6,2.915704096221589
1225_2016-05-01_9_1,10,4.748604335045635
1225_2016-05-01_9_2,5,5.750191848761833
1225_2016-05-01_9_3,8,4.5186213681986285
1225_2016-05-01_9_4,4,5.005506616791653
1225_2016-05-01_9_5,6,4.382382688403064
1225_2016-05-01_9_6,7,3.5782272471448815
1225_2016-05-01_10_1,5,8.535429313733271
1225_2016-05-01_10_2,8,7.714003823301393
1225_2016-05-01_10_3,4,7.611546470771161
1225_2016-05-01_10_4,6,6.810037640976649
1225_2016-05-01_10_5,7,5.718449744914702
1225_2016-05-01_10_6,3,5.212978593570373
1225_2016-05-01_11_1,8,5.838881321090595
1225_2016-05-01_11_2,4,5.460299541168977
1225_2016-05-01_11_3,6,5.055557445549136
1225_2016-05-01_11_4,7,4.084064710811012
1225_2016-05-01_11_5,3,3.7721034740239165
1225_2016-05-01_11_6,5,3.331391870171223
1225_2016-05-01_12_1,4,6.606514584708332
1225_2016-05-01_12_2,6,6.370560380115101
1225_2016-05-01_12_3,7,5.156534158124386
1225_2016-05-01_12_4,3,4.771161781316649
1225_2016-05-01_12_5,5,4.212162452327062
1225_2016-05-01_12_6,2,3.3245148781035923
1225_2016-05-01_13_1,6,4.9881160667351825
1225_2016-05-01_13_2,7,3.5705156014710573
1225_2016-05-01_13_3,3,3.477661667992434
1225_2016-05-01_13_4,5,3.007203153078097
1225_2016-05-01_13_5,2,2.26222182100514
1225_2016-05-01_13_6,1,1.2694379359394754
1225_2016-05-01_14_1,7,4.107199032114122
1225_2016-05-01_14_2,3,4.093375351220085
1225_2016-05-01_14_3,5,3.509357251899476
1225_2016-05-01_14_4,2,2.7300031878546553
1225_2016-05-01_14_5,1,1.6818343534400404
1225_2016-05-01_14_6,2,1.2916489865199108
1225_2016-05-01_15_1,3,5.627660358200492
1225_2016-05-01_15_2,5,5.269576067742056
1225_2016-05-01_15_3,2,4.165574813556298
1225_2016-05-01_15_4,1,3.0191402897199042
1225_2016-05-01_15_5,2,2.4706189419466984
1225_2016-05-01_15_6,1,2.254006566475753
1225_2016-05-01_16_1,5,3.8759164500290035
1225_2016-05-01_16_2,2,2.5666894234119497
1225_2016-05-01_16_3,1,1.7151464463513972
1225_2016-05-01_16_4,2,1.2558842144079112
1225_2016-05-01_16_5,1,1.1830954841801722
1225_2016-05-01_16_6,2,2.0186637368453964
1225_2016-05-01_17_1,2,3.1628813344559483
1225_2016-05-01_17_2,1,2.399131634825701
1225_2016-05-01_17_3,2,1.8137181155890436
1225_2016-05-01_17_4,1,1.7027453394377075
1225_2016-05-01_17_5,2,2.476787454141377
1225_2016-05-01_17_6,5,1.364169273422215
1225_2016-05-01_18_1,1,1.7823621383549313
1225_2016-05-01_18_2,2,1.1061251535342003
1225_2016-05-01_18_3,1,1.1256577809310286
1225_2016-05-01_18_4,2,1.9392018652878482
1225_2016-05-01_18_5,5,0.8902333994128363
1225_2016-05-01_18_6,5,0.0735049741392122
1225_2016-05-01_19_1,2,0.6911755900374914
1225_2016-05-01_19_2,1,0.6496040973132368
1225_2016-05-01_19_3,2,1.5509494762317098
1225_2016-05-01_19_4,5,0.52855710589746
1225_2016-05-01_19_5,5,-0.24534912803499154
1225_2016-05-01_19_6,1,-1.457587530218253
1225_2016-05-01_20_1,1,1.3437789442067039
1225_2016-05-01_20_2,2,2.34734624829645
1225_2016-05-01_20_3,5,1.1780698815174917
1225_2016-05-01_20_4,5,0.3597041308727611
1225_2016-05-01_20_5,1,-0.92417210571959
1225_2016-05-01_20_6,2,-1.8267335968535217
1225_2016-05-01_21_1,2,2.1650126257391484
1225_2016-05-01_21_2,5,0.9688864040501924
1225_2016-05-01_21_3,5,0.18910155458232003
1225_2016-05-01_21_4,1,-1.0830968392077829
1225_2016-05-01_21_5,2,-1.9668417657277364
1225_2016-05-01_21_6,0,-2.8845017232122605
1225_2016-05-01_22_1,5,0.8813669374693057
1225_2016-05-01_22_2,5,0.0886942566374802
1225_2016-05-01_22_3,1,-1.1649854468318215
1225_2016-05-01_22_4,2,-2.0431250518617845
1225_2016-05-01_22_5,0,-2.951753127706472
1225_2016-05-01_22_6,0,-3.163891764391511
1225_2016-05-01_23_1,5,2.273136611035894
1225_2016-05-01_23_2,1,1.3411307681098892
1225_2016-05-01_23_3,2,0.000773863716486467
1225_2016-05-01_23_4,0,-1.0477602484777013
1225_2016-05-01_23_5,0,-1.4853301585096572
1225_2016-05-01_23_6,1,-0.798159443505952
1225_2016-05-02_0_1,1,2.7874057314472425
1225_2016-05-02_0_2,2,1.6600225637730057
1225_2016-05-02_0_3,0,0.3054637554614188
1225_2016-05-02_0_4,0,-0.22473510272502928
1225_2016-05-02_0_5,1,0.3131821399046273
1225_2016-05-02_0_6,4,2.506301056914954
1225_2016-05-02_1_1,2,0.7120175521615262
1225_2016-05-02_1_2,0,-0.782141383974646
1225_2016-05-02_1_3,0,-1.1117470265206029
1225_2016-05-02_1_4,1,-0.5131133162089458
1225_2016-05-02_1_5,4,1.7778383389720749
1225_2016-05-02_1_6,3,5.599536310354868
1225_2016-05-02_2_1,0,-0.09902070581174671
1225_2016-05-02_2_2,0,-0.3280322240407303
1225_2016-05-02_2_3,1,0.1260564977689378
1225_2016-05-02_2_4,4,2.3732566178097807
1225_2016-05-02_2_5,3,6.124457528916391
1225_2016-05-02_2_6,17,7.230555595441048
1225_2016-05-02_3_1,0,-0.27551358000190085
1225_2016-05-02_3_2,1,0.18630886613537578
1225_2016-05-02_3_3,4,2.422396298416352
1225_2016-05-02_3_4,3,6.170233570602884
1225_2016-05-02_3_5,17,7.270911789459651
1225_2016-05-02_3_6,10,5.285886056866413
1225_2016-05-02_4_1,1,0.33243587580840694
1225_2016-05-02_4_2,4,2.590041495207723
1225_2016-05-02_4_3,3,6.30695900810689
1225_2016-05-02_4_4,17,7.398278293464774
1225_2016-05-02_4_5,10,5.398172466038801
1225_2016-05-02_4_6,3,0.9087954732751624
1225_2016-05-02_5_1,4,2.9441044391556774
1225_2016-05-02_5_2,3,6.713160107051582
1225_2016-05-02_5_3,17,7.729561408226101
1225_2016-05-02_5_4,10,5.706779064294096
1225_2016-05-02_5_5,3,1.1808632907572159
1225_2016-05-02_5_6,0,0.2643632789694901
1225_2016-05-02_6_1,3,7.273186443438139
1225_2016-05-02_6_2,17,8.372055397406816
1225_2016-05-02_6_3,10,6.230774224583406
1225_2016-05-02_6_4,3,1.668990686068698
1225_2016-05-02_6_5,0,0.6946967710153502
1225_2016-05-02_6_6,1,0.8246372154166743
1225_2016-05-02_7_1,17,6.10564095514723
1225_2016-05-02_7_2,10,3.6306149793242004
1225_2016-05-02_7_3,3,-0.45160636766359064
