,history,ys
1183_2016-04-30_23_1,142,109.4781902599335
1183_2016-04-30_23_2,121,119.50946915198872
1183_2016-04-30_23_3,105,101.75530259891244
1183_2016-04-30_23_4,125,90.91486831818636
1183_2016-04-30_23_5,116,74.95860136883562
1183_2016-04-30_23_6,81,22.291478549421463
1183_2016-05-01_0_1,121,150.70399649507002
1183_2016-05-01_0_2,105,131.67671668797527
1183_2016-05-01_0_3,125,119.6151275413073
1183_2016-05-01_0_4,116,102.48754358468588
1183_2016-05-01_0_5,81,48.69690763046282
1183_2016-05-01_0_6,45,10.765354566050647
1183_2016-05-01_1_1,105,103.18500179663916
1183_2016-05-01_1_2,125,92.28621853123806
1183_2016-05-01_1_3,116,76.2739839400976
1183_2016-05-01_1_4,81,23.553177634244925
1183_2016-05-01_1_5,45,-13.352207744996448
1183_2016-05-01_1_6,49,7.270840118210856
1183_2016-05-01_2_1,125,94.02714289968213
1183_2016-05-01_2_2,116,77.94385758020928
1183_2016-05-01_2_3,81,25.154900273369144
1183_2016-05-01_2_4,45,-11.815854723392107
1183_2016-05-01_2_5,49,8.744491391744326
1183_2016-05-01_2_6,135,97.42342599846634
1183_2016-05-01_3_1,116,107.65264824811877
1183_2016-05-01_3_2,81,53.65121367742405
1183_2016-05-01_3_3,45,15.517465124569938
1183_2016-05-01_3_4,49,34.96228185879768
1183_2016-05-01_3_5,135,122.57121414852392
1183_2016-05-01_3_6,165,135.82265631951844
1183_2016-05-01_4_1,81,61.65789271981379
1183_2016-05-01_4_2,45,23.19737501615863
1183_2016-05-01_4_3,49,42.328758725256165
1183_2016-05-01_4_4,135,129.63704984061985
1183_2016-05-01_4_5,165,142.60012062610213
1183_2016-05-01_4_6,186,155.53693242988044
1183_2016-05-01_5_1,45,41.75009084738245
1183_2016-05-01_5_2,49,60.12429980710819
1183_2016-05-01_5_3,135,146.70631804247068
1183_2016-05-01_5_4,165,158.9727566480462
1183_2016-05-01_5_5,186,171.2413672736656
1183_2016-05-01_5_6,189,128.80447111232155
1183_2016-05-01_6_1,49,63.24157343776227
1183_2016-05-01_6_2,135,149.6963692814552
1183_2016-05-01_6_3,165,161.84077770459905
1183_2016-05-01_6_4,186,173.9923384522144
1183_2016-05-01_6_5,189,131.44316946075773
1183_2016-05-01_6_6,141,116.36276122769925
1183_2016-05-01_7_1,135,136.03602394509304
1183_2016-05-01_7_2,165,148.73793934729514
1183_2016-05-01_7_3,186,161.42425405974802
1183_2016-05-01_7_4,189,119.38801461653216
1183_2016-05-01_7_5,141,104.7996022147499
1183_2016-05-01_7_6,128,91.08121799239233
1183_2016-05-01_8_1,165,147.74419768465097
1183_2016-05-01_8_2,186,160.47106905205388
1183_2016-05-01_8_3,189,118.47373106272062
1183_2016-05-01_8_4,141,103.9226324659365
1183_2016-05-01_8_5,128,90.24003919493103
1183_2016-05-01_8_6,98,82.74745807239358
1183_2016-05-01_9_1,186,177.02262634407623
1183_2016-05-01_9_2,189,134.3497850290677
1183_2016-05-01_9_3,141,119.15075179606438
1183_2016-05-01_9_4,128,104.84666744299382
1183_2016-05-01_9_5,98,96.75795957634486
1183_2016-05-01_9_6,90,84.22350043339493
1183_2016-05-01_10_1,189,142.9607734770371
1183_2016-05-01_10_2,141,127.41030797507392
1183_2016-05-01_10_3,128,112.7691340316352
1183_2016-05-01_10_4,98,104.35709389879773
1183_2016-05-01_10_5,90,91.51249834895248
1183_2016-05-01_10_6,100,78.79205205473176
1183_2016-05-01_11_1,141,171.5705783322162
1183_2016-05-01_11_2,128,155.1271323147566
1183_2016-05-01_11_3,98,144.9863745631252
1183_2016-05-01_11_4,90,130.48361394008919
1183_2016-05-01_11_5,100,116.17267572280474
1183_2016-05-01_11_6,86,106.62838730427313
1183_2016-05-01_12_1,128,125.80420258544146
1183_2016-05-01_12_2,98,116.86017431377519
1183_2016-05-01_12_3,90,103.50530216261137
1183_2016-05-01_12_4,100,90.29540471177941
1183_2016-05-01_12_5,86,81.80722130614427
1183_2016-05-01_12_6,105,89.82654899871804
1183_2016-05-01_13_1,98,118.96635668910363
1183_2016-05-01_13_2,90,105.52552687402269
1183_2016-05-01_13_3,100,92.23317986952682
1183_2016-05-01_13_4,86,83.6659118472375
1183_2016-05-01_13_5,105,91.60938253011982
1183_2016-05-01_13_6,81,76.59528907132447
1183_2016-05-01_14_1,90,85.41485061552179
1183_2016-05-01_14_2,100,72.9432619514356
1183_2016-05-01_14_3,86,65.16325542217535
1183_2016-05-01_14_4,105,73.86185782640818
1183_2016-05-01_14_5,81,59.572077599796714
1183_2016-05-01_14_6,64,36.6997743401499
1183_2016-05-01_15_1,100,77.3412818952644
1183_2016-05-01_15_2,86,69.3817830653084
1183_2016-05-01_15_3,105,77.90821862130375
1183_2016-05-01_15_4,81,63.453298032029764
1183_2016-05-01_15_5,64,40.42259412986964
1183_2016-05-01_15_6,54,31.687914666673148
1183_2016-05-01_16_1,86,91.11575196577036
1183_2016-05-01_16_2,105,98.75517924735631
1183_2016-05-01_16_3,81,83.44945102804093
1183_2016-05-01_16_4,64,59.60266271695164
1183_2016-05-01_16_5,54,50.085204939384795
1183_2016-05-01_16_6,69,49.58715731647656
1183_2016-05-01_17_1,105,93.84821171227354
1183_2016-05-01_17_2,81,78.74274699870855
1183_2016-05-01_17_3,64,55.088049025023096
1183_2016-05-01_17_4,54,45.75484198043753
1183_2016-05-01_17_5,69,45.43352543657767
1183_2016-05-01_17_6,29,33.54629986946058
1183_2016-05-01_18_1,81,89.43940771489125
1183_2016-05-01_18_2,64,65.34815686826953
1183_2016-05-01_18_3,54,55.59621357744322
1183_2016-05-01_18_4,69,54.87325028061059
1183_2016-05-01_18_5,29,42.60076999618197
1183_2016-05-01_18_6,29,21.62991624027707
1183_2016-05-01_19_1,64,57.25317885733648
1183_2016-05-01_19_2,54,47.83160838105428
1183_2016-05-01_19_3,69,47.425534700115634
1183_2016-05-01_19_4,29,35.457011110186855
1183_2016-05-01_19_5,29,14.777708946689387
1183_2016-05-01_19_6,18,-7.208346230323627
1183_2016-05-01_20_1,54,54.303077782537414
1183_2016-05-01_20_2,69,53.63289003513478
1183_2016-05-01_20_3,29,41.4110314206839
1183_2016-05-01_20_4,29,20.488733359584856
1183_2016-05-01_20_5,18,-1.7304005492876087
1183_2016-05-01_20_6,10,-12.463199489814514
1183_2016-05-01_21_1,69,53.34218148447266
1183_2016-05-01_21_2,29,41.132187287931814
1183_2016-05-01_21_3,29,20.221269433280767
1183_2016-05-01_21_4,18,-1.9869487189333341
1183_2016-05-01_21_5,10,-12.70927739743388
1183_2016-05-01_21_6,20,-20.883253131165347
1183_2016-05-01_22_1,29,56.15097780787855
1183_2016-05-01_22_2,29,34.62711201335394
1183_2016-05-01_22_3,18,11.83096159589708
1183_2016-05-01_22_4,10,0.5446953853040384
1183_2016-05-01_22_5,20,-8.170202422114372
1183_2016-05-01_22_6,16,-10.872602054512882
1183_2016-05-01_23_1,29,8.584221830160558
