,history,ys
1331_2016-04-30_23_1,33,42.35242302149879
1331_2016-04-30_23_2,22,30.482233407524955
1331_2016-04-30_23_3,10,21.030152432445902
1331_2016-04-30_23_4,10,17.025777163963262
1331_2016-04-30_23_5,3,11.565069376715982
1331_2016-04-30_23_6,2,7.853112344262563
1331_2016-05-01_0_1,22,21.37570362796402
1331_2016-05-01_0_2,10,12.163050887167394
1331_2016-05-01_0_3,10,8.391808822833944
1331_2016-05-01_0_4,3,3.1581047180878485
1331_2016-05-01_0_5,2,-0.33281699656450314
1331_2016-05-01_0_6,3,3.365942890885961
1331_2016-05-01_1_1,10,12.770933303322956
1331_2016-05-01_1_2,10,8.983708837671486
1331_2016-05-01_1_3,3,3.734442539767862
1331_2016-05-01_1_4,2,0.22836779203536395
1331_2016-05-01_1_5,3,3.9123730488753594
1331_2016-05-01_1_6,16,8.803644483887286
1331_2016-05-01_2_1,10,6.285628715987272
1331_2016-05-01_2_2,3,1.1073001490442707
1331_2016-05-01_2_3,2,-2.329701957512526
1331_2016-05-01_2_4,3,1.4215598875264348
1331_2016-05-01_2_5,16,6.378319605296486
1331_2016-05-01_2_6,21,17.556437408976212
1331_2016-05-01_3_1,3,4.724013447026294
1331_2016-05-01_3_2,2,1.1919209712725305
1331_2016-05-01_3_3,3,4.850592556348801
1331_2016-05-01_3_4,16,9.717196390695992
1331_2016-05-01_3_5,21,20.80752868303757
1331_2016-05-01_3_6,59,33.420970548893536
1331_2016-05-01_4_1,2,-0.48676483663187753
1331_2016-05-01_4_2,3,3.216042636497342
1331_2016-05-01_4_3,16,8.125621941263017
1331_2016-05-01_4_4,21,19.257799796006648
1331_2016-05-01_4_5,59,31.91198702370956
1331_2016-05-01_4_6,71,48.879977512192
1331_2016-05-01_5_1,3,5.637425628637068
1331_2016-05-01_5_2,16,10.483342103723015
1331_2016-05-01_5_3,21,21.553530947383972
1331_2016-05-01_5_4,59,34.14735897468158
1331_2016-05-01_5_5,71,51.05657722256948
1331_2016-05-01_5_6,75,56.055807144066364
1331_2016-05-01_6_1,16,7.9152594824226306
1331_2016-05-01_6_2,21,19.052968171995627
1331_2016-05-01_6_3,59,31.712540818211334
1331_2016-05-01_6_4,71,48.68577513216547
1331_2016-05-01_6_5,75,53.747338013865544
1331_2016-05-01_6_6,76,52.10724176264928
1331_2016-05-01_7_1,21,26.925145266006336
1331_2016-05-01_7_2,59,39.377743191093046
1331_2016-05-01_7_3,71,56.14944454858821
1331_2016-05-01_7_4,75,61.01477316400907
1331_2016-05-01_7_5,76,59.18360202390745
1331_2016-05-01_7_6,67,54.549411345028176
1331_2016-05-01_8_1,59,33.608381423658344
1331_2016-05-01_8_2,71,50.53177043104335
1331_2016-05-01_8_3,75,55.54479853543495
1331_2016-05-01_8_4,76,53.857443579828605
1331_2016-05-01_8_5,67,49.363287880534685
1331_2016-05-01_8_6,61,43.773595870336436
1331_2016-05-01_9_1,71,75.25579437491024
1331_2016-05-01_9_2,75,79.61878019749622
1331_2016-05-01_9_3,76,77.29847382559606
1331_2016-05-01_9_4,67,72.18800822369776
1331_2016-05-01_9_5,61,65.9982102870884
1331_2016-05-01_9_6,57,56.799997108949945
1331_2016-05-01_10_1,75,75.4748788660745
1331_2016-05-01_10_2,76,73.26352365370931
1331_2016-05-01_10_3,67,68.25914467519642
1331_2016-05-01_10_4,61,62.17264414000397
1331_2016-05-01_10_5,57,53.07501247533982
1331_2016-05-01_10_6,45,48.16354345205095
1331_2016-05-01_11_1,76,72.80113026905909
1331_2016-05-01_11_2,67,67.80890850457949
1331_2016-05-01_11_3,61,61.73424554681228
1331_2016-05-01_11_4,57,52.648140226828346
1331_2016-05-01_11_5,45,47.74789449838387
1331_2016-05-01_11_6,61,47.426210926003215
1331_2016-05-01_12_1,67,70.92367377971577
1331_2016-05-01_12_2,61,64.76711763452343
1331_2016-05-01_12_3,57,55.60127225698266
1331_2016-05-01_12_4,45,50.62338299091207
1331_2016-05-01_12_5,61,50.22609727928286
1331_2016-05-01_12_6,47,56.25746760765087
1331_2016-05-01_13_1,61,60.94660480719219
1331_2016-05-01_13_2,57,51.88120808160163
1331_2016-05-01_13_3,45,47.00112647865732
1331_2016-05-01_13_4,61,46.699076878021096
1331_2016-05-01_13_5,47,52.823179376314854
1331_2016-05-01_13_6,48,43.32522533536436
1331_2016-05-01_14_1,57,51.93319941179189
1331_2016-05-01_14_2,45,47.05175085648628
1331_2016-05-01_14_3,61,46.748370243303164
1331_2016-05-01_14_4,47,52.871176723937396
1331_2016-05-01_14_5,48,43.37196074013164
1331_2016-05-01_14_6,34,37.3860093932569
1331_2016-05-01_15_1,45,51.985335483437815
1331_2016-05-01_15_2,61,51.55224141359142
1331_2016-05-01_15_3,47,57.54874485455362
1331_2016-05-01_15_4,48,47.92654658162574
1331_2016-05-01_15_5,34,41.82084638724113
1331_2016-05-01_15_6,35,35.278780385154704
1331_2016-05-01_16_1,61,44.750563874634686
1331_2016-05-01_16_2,47,50.92589653844378
1331_2016-05-01_16_3,48,41.477825723134885
1331_2016-05-01_16_4,34,35.54167483961886
1331_2016-05-01_16_5,35,29.164700369959853
1331_2016-05-01_16_6,26,25.21741954292397
1331_2016-05-01_17_1,47,66.74810364312181
1331_2016-05-01_17_2,48,56.88403648219874
1331_2016-05-01_17_3,34,50.542826599446286
1331_2016-05-01_17_4,35,43.77144291299434
1331_2016-05-01_17_5,26,39.44012264828526
1331_2016-05-01_17_6,16,25.48860812985956
1331_2016-05-01_18_1,48,37.65514857769027
1331_2016-05-01_18_2,34,31.819503250222585
1331_2016-05-01_18_3,35,25.540391851669504
1331_2016-05-01_18_4,26,21.688401086823575
1331_2016-05-01_18_5,16,8.203613571089239
1331_2016-05-01_18_6,4,-3.3471919740892773
1331_2016-05-01_19_1,34,41.89236857355564
1331_2016-05-01_19_2,35,35.34842211522564
1331_2016-05-01_19_3,26,31.238559315187715
1331_2016-05-01_19_4,16,17.502679717498385
1331_2016-05-01_19_5,4,5.707383785552842
1331_2016-05-01_19_6,2,0.5902599884910131
1331_2016-05-01_20_1,35,27.66355913574533
1331_2016-05-01_20_2,26,23.75574620743891
1331_2016-05-01_20_3,16,10.216604200601683
1331_2016-05-01_20_4,4,-1.3871267512595153
1331_2016-05-01_20_5,2,-6.317722181089785
1331_2016-05-01_20_6,3,-8.805376298432144
1331_2016-05-01_21_1,26,30.899297889473097
1331_2016-05-01_21_2,16,17.172338129096698
1331_2016-05-01_21_3,4,5.385727514734874
1331_2016-05-01_21_4,2,0.2770606815036203
1331_2016-05-01_21_5,3,-2.383982998546884
1331_2016-05-01_21_6,0,-4.622069454361764
1331_2016-05-01_22_1,16,12.401852231819898
1331_2016-05-01_22_2,4,0.7406668939028762
1331_2016-05-01_22_3,2,-4.245872335345048
1331_2016-05-01_22_4,3,-6.787999381703507
1331_2016-05-01_22_5,0,-8.910295751514745
1331_2016-05-01_22_6,6,-8.117297828829571
1331_2016-05-01_23_1,4,4.244212416477168
1331_2016-05-01_23_2,2,-0.8344417828530837
1331_2016-05-01_23_3,3,-3.46626191904182
1331_2016-05-01_23_4,0,-5.675893174334895
1331_2016-05-01_23_5,6,-4.967933934524375
1331_2016-05-01_23_6,13,2.5128264377800136
1331_2016-05-02_0_1,2,-1.072233383818478
1331_2016-05-02_0_2,3,-3.697801520120926
1331_2016-05-02_0_3,0,-5.901345152664746
1331_2016-05-02_0_4,6,-5.187458345449997
1331_2016-05-02_0_5,13,2.2990737470773652
1331_2016-05-02_0_6,35,23.973405453213545
1331_2016-05-02_1_1,3,-0.7063430782613622
1331_2016-05-02_1_2,0,-2.9885379237261844
1331_2016-05-02_1_3,6,-2.3512344373275766
1331_2016-05-02_1_4,13,5.060727857616136
1331_2016-05-02_1_5,35,26.66245034999131
1331_2016-05-02_1_6,110,71.81660289051032
1331_2016-05-02_2_1,0,0.6203582455199879
