,history,ys
1285_2016-04-30_23_1,275,240.51162759529234
1285_2016-04-30_23_2,176,179.33846285273256
1285_2016-04-30_23_3,124,103.18788950811651
1285_2016-04-30_23_4,86,43.42563003538916
1285_2016-04-30_23_5,52,11.566644481834686
1285_2016-04-30_23_6,39,-6.621365943053348
1285_2016-05-01_0_1,176,213.51441940650778
1285_2016-05-01_0_2,124,137.05426025648214
1285_2016-05-01_0_3,86,76.98521938766027
1285_2016-05-01_0_4,52,44.82223144334637
1285_2016-05-01_0_5,39,26.33297245917811
1285_2016-05-01_0_6,60,49.82192824371393
1285_2016-05-01_1_1,124,99.87966840471049
1285_2016-05-01_1_2,86,40.1473767338546
1285_2016-05-01_1_3,52,8.31808751629282
1285_2016-05-01_1_4,39,-9.840495579384594
1285_2016-05-01_1_5,60,13.976140638017995
1285_2016-05-01_1_6,107,48.18538029929988
1285_2016-05-01_2_1,86,64.04921225656383
1285_2016-05-01_2_2,52,32.00340623165468
1285_2016-05-01_2_3,39,13.630267664520602
1285_2016-05-01_2_4,60,37.23429197942943
1285_2016-05-01_2_5,107,71.23284570119594
1285_2016-05-01_2_6,190,139.06973794288274
1285_2016-05-01_3_1,52,53.75535089977754
1285_2016-05-01_3_2,39,35.18517049421794
1285_2016-05-01_3_3,60,58.59393789093173
1285_2016-05-01_3_4,107,92.39900344588213
1285_2016-05-01_3_5,190,160.04416024974716
1285_2016-05-01_3_6,305,245.1849973716581
1285_2016-05-01_4_1,39,33.445720589668696
1285_2016-05-01_4_2,60,56.87024494109485
1285_2016-05-01_4_3,107,90.69092471504496
1285_2016-05-01_4_4,190,158.35155429518056
1285_2016-05-01_4_5,305,243.50772403190396
1285_2016-05-01_4_6,364,315.75004231016726
1285_2016-05-01_5_1,60,62.37421043959719
1285_2016-05-01_5_2,107,96.14503207456238
1285_2016-05-01_5_3,190,163.7562551599001
1285_2016-05-01_5_4,305,248.8634659547554
1285_2016-05-01_5_5,364,321.05726878988423
1285_2016-05-01_5_6,429,349.36246523441054
1285_2016-05-01_6_1,107,93.79232862190199
1285_2016-05-01_6_2,190,161.4248638713085
1285_2016-05-01_6_3,305,246.5531937721841
1285_2016-05-01_6_4,364,318.7679244041174
1285_2016-05-01_6_5,429,347.0938590692232
1285_2016-05-01_6_6,452,370.27105104072
1285_2016-05-01_7_1,190,174.51289243634469
1285_2016-05-01_7_2,305,259.5226633187432
1285_2016-05-01_7_3,364,331.6199089091389
1285_2016-05-01_7_4,429,359.82942278093526
1285_2016-05-01_7_5,452,382.89124856676784
1285_2016-05-01_7_6,458,368.32057213199096
1285_2016-05-01_8_1,305,274.86947960303036
1285_2016-05-01_8_2,364,346.82770475452867
1285_2016-05-01_8_3,429,374.89945751588203
1285_2016-05-01_8_4,452,397.8247701119923
1285_2016-05-01_8_5,458,383.1188171038178
1285_2016-05-01_8_6,478,376.5493302112103
1285_2016-05-01_9_1,364,376.6852852731418
1285_2016-05-01_9_2,429,404.4865706052107
1285_2016-05-01_9_3,452,427.14386582421866
1285_2016-05-01_9_4,458,412.1723232971182
1285_2016-05-01_9_5,478,405.3396527508017
1285_2016-05-01_9_6,398,384.93223328445254
1285_2016-05-01_10_1,429,391.91619606622663
1285_2016-05-01_10_2,452,414.6873610907462
1285_2016-05-01_10_3,458,399.82865686985184
1285_2016-05-01_10_4,478,393.1078024743599
1285_2016-05-01_10_5,398,372.81118626273525
1285_2016-05-01_10_6,368,358.0388589328303
1285_2016-05-01_11_1,452,451.4352382366204
1285_2016-05-01_11_2,458,436.2436502491694
1285_2016-05-01_11_3,478,429.19292754299585
1285_2016-05-01_11_4,398,408.5694311608015
1285_2016-05-01_11_5,368,393.4731847321177
1285_2016-05-01_11_6,409,395.8534027386504
1285_2016-05-01_12_1,458,436.8032960701435
1285_2016-05-01_12_2,478,429.7475037647634
1285_2016-05-01_12_3,398,409.1189837067575
1285_2016-05-01_12_4,368,394.01775910965614
1285_2016-05-01_12_5,409,396.39304404293273
1285_2016-05-01_12_6,397,410.19335549442394
1285_2016-05-01_13_1,478,450.7521955515851
1285_2016-05-01_13_2,398,429.93340270885193
1285_2016-05-01_13_3,368,414.643628929206
1285_2016-05-01_13_4,409,416.83207266872364
1285_2016-05-01_13_5,397,430.44723544328025
1285_2016-05-01_13_6,298,377.1602857035794
1285_2016-05-01_14_1,398,456.9343806061934
1285_2016-05-01_14_2,368,441.40001617475275
1285_2016-05-01_14_3,409,443.34608490767096
1285_2016-05-01_14_4,397,456.7210682502132
1285_2016-05-01_14_5,298,403.1961147642841
1285_2016-05-01_14_6,271,369.52789813750223
1285_2016-05-01_15_1,368,382.9994976612728
1285_2016-05-01_15_2,409,385.4745924517905
1285_2016-05-01_15_3,397,399.37380962445303
1285_2016-05-01_15_4,298,346.3683411519647
1285_2016-05-01_15_5,271,313.21490373950326
1285_2016-05-01_15_6,246,278.42610679085635
1285_2016-05-01_16_1,409,370.6109690141667
1285_2016-05-01_16_2,397,384.64482958228183
1285_2016-05-01_16_3,298,331.7727848266116
1285_2016-05-01_16_4,271,298.75156250089617
1285_2016-05-01_16_5,246,264.09378295740146
1285_2016-05-01_16_6,161,218.42972322292053
1285_2016-05-01_17_1,397,422.6861102700966
1285_2016-05-01_17_2,298,369.46946534202095
1285_2016-05-01_17_3,271,336.10676443383284
1285_2016-05-01_17_4,246,301.1105996206105
1285_2016-05-01_17_5,161,255.1112199081109
1285_2016-05-01_17_6,85,190.15865133101022
1285_2016-05-01_18_1,298,344.0160348836304
1285_2016-05-01_18_2,271,310.8839060373099
1285_2016-05-01_18_3,246,276.1162246293474
1285_2016-05-01_18_4,161,230.34325858577336
1285_2016-05-01_18_5,85,165.61505269014623
1285_2016-05-01_18_6,61,117.44039427006143
1285_2016-05-01_19_1,271,265.28471131435754
1285_2016-05-01_19_2,246,230.93009408507058
1285_2016-05-01_19_3,161,185.5664504432231
1285_2016-05-01_19_4,85,121.2438590675779
1285_2016-05-01_19_5,61,73.47114087389215
1285_2016-05-01_19_6,32,30.470336949755705
1285_2016-05-01_20_1,246,236.59361034268724
1285_2016-05-01_20_2,161,191.17866325775086
1285_2016-05-01_20_3,85,126.80523317561382
1285_2016-05-01_20_4,61,78.98213680217731
1285_2016-05-01_20_5,32,35.93141105331057
1285_2016-05-01_20_6,15,14.00611445865485
1285_2016-05-01_21_1,161,200.49984433535718
1285_2016-05-01_21_2,85,136.04197754267074
1285_2016-05-01_21_3,61,88.13520933579957
1285_2016-05-01_21_4,32,45.00156970190858
1285_2016-05-01_21_5,15,22.99411030469892
1285_2016-05-01_21_6,26,7.669957121578989
1285_2016-05-01_22_1,85,96.89994590241325
1285_2016-05-01_22_2,61,49.34774911394993
1285_2016-05-01_22_3,32,6.565468983155199
1285_2016-05-01_22_4,15,-15.093813730862081
1285_2016-05-01_22_5,26,-30.072944218849102
1285_2016-05-01_22_6,29,-22.297003722940275
1285_2016-05-01_23_1,61,37.55559988229652
1285_2016-05-01_23_2,32,-5.119860063036924
1285_2016-05-01_23_3,15,-26.6732902313164
1285_2016-05-01_23_4,26,-41.54752704784249
1285_2016-05-01_23_5,29,-33.66764306870553
1285_2016-05-01_23_6,68,10.134772797427274
1285_2016-05-02_0_1,32,18.112166964790845
1285_2016-05-02_0_2,15,-3.6517124936903826
1285_2016-05-02_0_3,26,-18.734492227646967
