,history,ys
1127_2016-04-30_23_1,535,517.2345891685475
1127_2016-04-30_23_2,465,484.709940159085
1127_2016-04-30_23_3,410,396.8332932380178
1127_2016-04-30_23_4,241,324.8215649320599
1127_2016-04-30_23_5,148,225.55348981707476
1127_2016-04-30_23_6,44,119.99900266803587
1127_2016-05-01_0_1,465,502.3466295703139
1127_2016-05-01_0_2,410,414.3421938955501
1127_2016-05-01_0_3,241,342.20360274467544
1127_2016-05-01_0_4,148,242.80958398476986
1127_2016-05-01_0_5,44,137.1300657306328
1127_2016-05-01_0_6,44,120.29911142822266
1127_2016-05-01_1_1,410,377.2661638202025
1127_2016-05-01_1_2,241,305.3962115031175
1127_2016-05-01_1_3,148,206.2688851220313
1127_2016-05-01_1_4,44,100.8541268950168
1127_2016-05-01_1_5,44,84.286014269119
1127_2016-05-01_1_6,49,92.47644247174753
1127_2016-05-01_2_1,241,337.89287073708414
1127_2016-05-01_2_2,148,238.5300859042453
1127_2016-05-01_2_3,44,132.88157526800103
1127_2016-05-01_2_4,44,116.08140391405999
1127_2016-05-01_2_5,49,124.04145479806118
1127_2016-05-01_2_6,75,161.54997096347697
1127_2016-05-01_3_1,148,142.3392641121115
1127_2016-05-01_3_2,44,37.38771564077527
1127_2016-05-01_3_3,44,21.27945652857636
1127_2016-05-01_3_4,49,29.92640632097931
1127_2016-05-01_3_5,75,68.11684438616595
1127_2016-05-01_3_6,129,125.33356329224588
1127_2016-05-01_4_1,44,43.007435986163046
1127_2016-05-01_4_2,44,26.858458514508158
1127_2016-05-01_4_3,49,35.46498497722439
1127_2016-05-01_4_4,75,73.6152926048199
1127_2016-05-01_4_5,129,130.7921718432194
1127_2016-05-01_4_6,244,192.3464026293891
1127_2016-05-01_5_1,44,27.843830786440805
1127_2016-05-01_5_2,49,36.443217615883384
1127_2016-05-01_5_3,75,74.58643734127656
1127_2016-05-01_5_4,129,131.75628003372137
1127_2016-05-01_5_5,244,193.30352525807615
1127_2016-05-01_5_6,315,253.6590462866782
1127_2016-05-01_6_1,49,52.482325362850304
1127_2016-05-01_6_2,75,90.50933180458244
1127_2016-05-01_6_3,129,147.56380325068596
1127_2016-05-01_6_4,244,208.99651316493663
1127_2016-05-01_6_5,315,269.2383287627952
1127_2016-05-01_6_6,337,292.45947193542924
1127_2016-05-01_7_1,75,87.05223804885
1127_2016-05-01_7_2,129,144.13175828342833
1127_2016-05-01_7_3,244,205.5893354921451
1127_2016-05-01_7_4,315,265.8558382054978
1127_2016-05-01_7_5,337,289.1014896201623
1127_2016-05-01_7_6,333,285.18460489640495
1127_2016-05-01_8_1,129,132.16684617447584
1127_2016-05-01_8_2,244,193.71111659249289
1127_2016-05-01_8_3,315,254.06368436907422
1127_2016-05-01_8_4,337,277.3947772522036
1127_2016-05-01_8_5,333,273.56271492047824
1127_2016-05-01_8_6,306,271.68268811863027
1127_2016-05-01_9_1,244,190.5672161827436
1127_2016-05-01_9_2,315,250.9425634677542
1127_2016-05-01_9_3,337,274.2962708076456
1127_2016-05-01_9_4,333,270.48665907691674
1127_2016-05-01_9_5,306,268.6289202075364
1127_2016-05-01_9_6,290,253.13551771002966
1127_2016-05-01_10_1,315,303.98819362531094
1127_2016-05-01_10_2,337,326.957552473894
1127_2016-05-01_10_3,333,322.76637709506304
1127_2016-05-01_10_4,306,320.52983924287076
1127_2016-05-01_10_5,290,304.6603823961273
1127_2016-05-01_10_6,282,269.2087910791186
1127_2016-05-01_11_1,337,337.88957148147813
1127_2016-05-01_11_2,333,333.61918684450404
1127_2016-05-01_11_3,306,331.30401365437217
1127_2016-05-01_11_4,290,315.35649123148505
1127_2016-05-01_11_5,282,279.8273999718509
1127_2016-05-01_11_6,284,291.57410899665825
1127_2016-05-01_12_1,333,332.73606086015354
1127_2016-05-01_12_2,306,330.427286465525
1127_2016-05-01_12_3,290,314.486116474899
1127_2016-05-01_12_4,282,278.9633316202142
1127_2016-05-01_12_5,284,290.71630135615555
1127_2016-05-01_12_6,269,314.07108635617766
1127_2016-05-01_13_1,306,330.68931320259867
1127_2016-05-01_13_2,290,314.7462446657441
1127_2016-05-01_13_3,282,279.2215750209757
1127_2016-05-01_13_4,284,290.97267362330666
1127_2016-05-01_13_5,269,314.32560104724195
1127_2016-05-01_13_6,273,293.7749971906212
1127_2016-05-01_14_1,290,290.2358208505026
1127_2016-05-01_14_2,282,254.8887444285263
1127_2016-05-01_14_3,284,266.8161494806005
1127_2016-05-01_14_4,269,290.34410590469895
1127_2016-05-01_14_5,273,269.96726285457595
1127_2016-05-01_14_6,241,247.9008830536919
1127_2016-05-01_15_1,282,254.65463224635022
1127_2016-05-01_15_2,284,266.5837335863891
1127_2016-05-01_15_3,269,290.1133740077938
1127_2016-05-01_15_4,273,269.73820275337215
1127_2016-05-01_15_5,241,247.67348263499267
1127_2016-05-01_15_6,211,230.00145368412294
1127_2016-05-01_16_1,284,293.73096719007833
1127_2016-05-01_16_2,269,317.06390906632896
1127_2016-05-01_16_3,273,296.49346446971236
1127_2016-05-01_16_4,241,274.23488588561776
1127_2016-05-01_16_5,211,256.370403093855
1127_2016-05-01_16_6,163,231.21136694421
1127_2016-05-01_17_1,269,307.4034487690403
1127_2016-05-01_17_2,273,286.9030001990442
1127_2016-05-01_17_3,241,264.7139104769431
1127_2016-05-01_17_4,211,246.91841305726925
1127_2016-05-01_17_5,163,221.82786243790514
1127_2016-05-01_17_6,105,168.90826170148551
1127_2016-05-01_18_1,273,248.77780823554238
1127_2016-05-01_18_2,241,226.86495917583875
1127_2016-05-01_18_3,211,209.34370088362886
1127_2016-05-01_18_4,163,184.52540235915723
1127_2016-05-01_18_5,105,131.87608108234195
1127_2016-05-01_18_6,87,72.90104954941225
1127_2016-05-01_19_1,241,250.91164613748415
1127_2016-05-01_19_2,211,233.2161546836128
1127_2016-05-01_19_3,163,208.2248854248017
1127_2016-05-01_19_4,105,155.40384669389994
1127_2016-05-01_19_5,87,96.25834190634396
1127_2016-05-01_19_6,62,54.03053524897692
1127_2016-05-01_20_1,211,223.3763245699559
1127_2016-05-01_20_2,163,198.45635098333648
1127_2016-05-01_20_3,105,145.70609134326122
1127_2016-05-01_20_4,87,86.63085280811896
1127_2016-05-01_20_5,62,44.472803280585254
1127_2016-05-01_20_6,49,20.388722134040677
1127_2016-05-01_21_1,163,186.16970056113368
1127_2016-05-01_21_2,105,133.5084653239919
1127_2016-05-01_21_3,87,74.52160615476774
1127_2016-05-01_21_4,62,32.45129562982996
1127_2016-05-01_21_5,49,8.454317762388598
1127_2016-05-01_21_6,29,1.3948627331258194
1127_2016-05-01_22_1,105,110.5066436141093
1127_2016-05-01_22_2,87,51.68644690973434
1127_2016-05-01_22_3,62,9.781591276717847
1127_2016-05-01_22_4,49,-14.051130522115272
1127_2016-05-01_22_5,29,-20.947519619864465
1127_2016-05-01_22_6,21,-23.654135789912658
1127_2016-05-01_23_1,87,46.21970234402863
1127_2016-05-01_23_2,62,4.354456666063243
1127_2016-05-01_23_3,49,-19.438942176410677
1127_2016-05-01_23_4,29,-26.296293237008996
1127_2016-05-01_23_5,21,-28.96415422469829
1127_2016-05-01_23_6,53,-24.459226393633088
1127_2016-05-02_0_1,62,44.83927577210267
1127_2016-05-02_0_2,49,20.752539305057553
1127_2016-05-02_0_3,29,13.603976032916677
1127_2016-05-02_0_4,21,10.647012846777784
1127_2016-05-02_0_5,53,14.864933204132768
1127_2016-05-02_0_6,142,96.23962907840726
1127_2016-05-02_1_1,49,37.7889234422224
1127_2016-05-02_1_2,29,30.516921000426635
1127_2016-05-02_1_3,21,27.437413037978445
1127_2016-05-02_1_4,53,31.533676531935185
1127_2016-05-02_1_5,142,112.78759702224275
1127_2016-05-02_1_6,287,224.37205098901498
1127_2016-05-02_2_1,29,41.64676635502826
1127_2016-05-02_2_2,21,38.486615759853635
1127_2016-05-02_2_3,53,42.50282092697552
1127_2016-05-02_2_4,142,123.67726316268121
1127_2016-05-02_2_5,287,235.18281474410148
1127_2016-05-02_2_6,305,280.89408730631095
1127_2016-05-02_3_1,21,25.931483071049115
1127_2016-05-02_3_2,53,30.038657961648454
1127_2016-05-02_3_3,142,111.30341078876228
1127_2016-05-02_3_4,287,222.89861860534202
1127_2016-05-02_3_5,305,268.6988977876792
1127_2016-05-02_3_6,277,252.74903410475883
1127_2016-05-02_4_1,53,25.142906544133098
1127_2016-05-02_4_2,142,106.44313212678878
1127_2016-05-02_4_3,287,218.073555676795
1127_2016-05-02_4_4,305,263.9087954327279
1127_2016-05-02_4_5,277,247.99363901236376
1127_2016-05-02_4_6,266,230.088495621202
1127_2016-05-02_5_1,142,134.09838366259183
1127_2016-05-02_5_2,287,245.5284277624347
1127_2016-05-02_5_3,305,291.1647399416033
1127_2016-05-02_5_4,277,275.05209729815044
1127_2016-05-02_5_5,266,256.9508985940745
1127_2016-05-02_5_6,280,262.184766262953
1127_2016-05-02_6_1,287,253.37279198861026
1127_2016-05-02_6_2,305,298.952266883602
1127_2016-05-02_6_3,277,282.7831987773488
1127_2016-05-02_6_4,266,264.6259834479475
1127_2016-05-02_6_5,280,269.80424036669467
1127_2016-05-02_6_6,285,279.7193286425333
1127_2016-05-02_7_1,305,332.3358249161396
1127_2016-05-02_7_2,277,315.9248722262514
1127_2016-05-02_7_3,266,297.52752491704916
1127_2016-05-02_7_4,280,302.46738976112766
