,history,ys
1286_2016-04-30_23_1,171,226.5041535214728
1286_2016-04-30_23_2,131,187.17137195520723
1286_2016-04-30_23_3,71,141.22252151310204
1286_2016-04-30_23_4,63,110.36006603283835
1286_2016-04-30_23_5,42,92.43693367474148
1286_2016-04-30_23_6,26,81.1684571905665
1286_2016-05-01_0_1,131,142.95781528741333
1286_2016-05-01_0_2,71,95.15266854873461
1286_2016-05-01_0_3,63,65.01865321092421
1286_2016-05-01_0_4,42,47.312906311736725
1286_2016-05-01_0_5,26,36.35999332774466
1286_2016-05-01_0_6,73,68.34615370238765
1286_2016-05-01_1_1,71,85.62729953957522
1286_2016-05-01_1_2,63,55.093363712489236
1286_2016-05-01_1_3,42,37.54455196353379
1286_2016-05-01_1_4,26,26.63847250458238
1286_2016-05-01_1_5,73,58.692617882278824
1286_2016-05-01_1_6,87,97.41991285920412
1286_2016-05-01_2_1,63,43.441534145543244
1286_2016-05-01_2_2,42,25.40352293598022
1286_2016-05-01_2_3,26,14.689413113250595
1286_2016-05-01_2_4,73,46.80084721658781
1286_2016-05-01_2_5,87,85.6113042912676
1286_2016-05-01_2_6,195,142.7651205335468
1286_2016-05-01_3_1,42,40.983426123884755
1286_2016-05-01_3_2,26,30.923435054956855
1286_2016-05-01_3_3,73,62.77818257270954
1286_2016-05-01_3_4,87,101.5120377031098
1286_2016-05-01_3_5,195,158.5546561781651
1286_2016-05-01_3_6,298,253.85001229059463
1286_2016-05-01_4_1,26,31.733218536498185
1286_2016-05-01_4_2,73,63.62196463276618
1286_2016-05-01_4_3,87,102.34247818110185
1286_2016-05-01_4_4,195,159.3811151815367
1286_2016-05-01_4_5,298,254.67069166144887
1286_2016-05-01_4_6,367,322.2845311073881
1286_2016-05-01_5_1,73,59.05499141418994
1286_2016-05-01_5_2,87,97.58376161249632
1286_2016-05-01_5_3,195,154.69764174812877
1286_2016-05-01_5_4,298,250.00967273393843
1286_2016-05-01_5_5,367,317.65610783973204
1286_2016-05-01_5_6,398,320.9419795165867
1286_2016-05-01_6_1,87,108.69209113783643
1286_2016-05-01_6_2,195,166.27235200628212
1286_2016-05-01_6_3,298,261.4013677869895
1286_2016-05-01_6_4,367,328.9931864019695
1286_2016-05-01_6_5,398,332.1997750803416
1286_2016-05-01_6_6,386,337.604184042014
1286_2016-05-01_7_1,195,148.99284335843578
1286_2016-05-01_7_2,298,243.39638282990586
1286_2016-05-01_7_3,367,311.2728898682926
1286_2016-05-01_7_4,398,314.56443696666616
1286_2016-05-01_7_5,386,320.09217421588914
1286_2016-05-01_7_6,370,302.95622664875845
1286_2016-05-01_8_1,298,280.0448117895319
1286_2016-05-01_8_2,367,349.45999492819595
1286_2016-05-01_8_3,398,352.14774109255677
1286_2016-05-01_8_4,386,357.4952884600301
1286_2016-05-01_8_5,370,340.09777165056056
1286_2016-05-01_8_6,348,322.0225115108225
1286_2016-05-01_9_1,367,363.76275753347227
1286_2016-05-01_9_2,398,367.0510019896677
1286_2016-05-01_9_3,386,372.16290429225876
1286_2016-05-01_9_4,370,354.6950648748166
1286_2016-05-01_9_5,348,336.51772224793734
1286_2016-05-01_9_6,313,317.4891274426933
1286_2016-05-01_10_1,398,369.6297279797117
1286_2016-05-01_10_2,386,374.8498975167431
1286_2016-05-01_10_3,370,357.33957231735747
1286_2016-05-01_10_4,348,339.14955082962655
1286_2016-05-01_10_5,313,320.1025509952294
1286_2016-05-01_10_6,303,295.9742881822826
1286_2016-05-01_11_1,386,397.4491184771074
1286_2016-05-01_11_2,370,380.88761651963773
1286_2016-05-01_11_3,348,362.3252617256453
1286_2016-05-01_11_4,313,343.1671479617271
1286_2016-05-01_11_5,303,318.8775887092913
1286_2016-05-01_11_6,314,333.4944108683353
1286_2016-05-01_12_1,370,371.76746574771323
1286_2016-05-01_12_2,348,352.82220346158397
1286_2016-05-01_12_3,313,333.8143486776753
1286_2016-05-01_12_4,303,309.5696306076798
1286_2016-05-01_12_5,314,324.2515456232295
1286_2016-05-01_12_6,324,341.22200874005705
1286_2016-05-01_13_1,348,351.41427374755506
1286_2016-05-01_13_2,313,332.34730734922397
1286_2016-05-01_13_3,303,308.1257856153468
1286_2016-05-01_13_4,314,322.81462302009254
1286_2016-05-01_13_5,324,339.7951348925972
1286_2016-05-01_13_6,262,287.37464635899755
1286_2016-05-01_14_1,313,329.6275615961699
1286_2016-05-01_14_2,303,305.29185194461513
1286_2016-05-01_14_3,314,320.0254985014198
1286_2016-05-01_14_4,324,337.0193825887654
1286_2016-05-01_14_5,262,284.6183055785564
1286_2016-05-01_14_6,224,237.03893942565398
1286_2016-05-01_15_1,303,292.04665153641355
1286_2016-05-01_15_2,314,306.22420131390106
1286_2016-05-01_15_3,324,323.4363066075764
1286_2016-05-01_15_4,262,271.1003524733829
1286_2016-05-01_15_5,224,223.61552071482572
1286_2016-05-01_15_6,180,189.911731049975
1286_2016-05-01_16_1,314,314.94943108989463
1286_2016-05-01_16_2,324,332.52786320594316
1286_2016-05-01_16_3,262,280.04815660983587
1286_2016-05-01_16_4,224,232.52042538283743
1286_2016-05-01_16_5,180,198.75436151397503
1286_2016-05-01_16_6,138,185.2122737244618
1286_2016-05-01_17_1,324,331.7715643952788
1286_2016-05-01_17_2,262,279.26010476261104
1286_2016-05-01_17_3,224,231.7448339313577
1286_2016-05-01_17_4,180,197.98248856823022
1286_2016-05-01_17_5,138,184.44579867741285
1286_2016-05-01_17_6,78,135.2796696000612
1286_2016-05-01_18_1,262,273.0694238677995
1286_2016-05-01_18_2,224,225.29423868256976
1286_2016-05-01_18_3,180,191.63388783905947
1286_2016-05-01_18_4,138,178.12763576208712
1286_2016-05-01_18_5,78,129.00569116295696
1286_2016-05-01_18_6,52,82.33074593670594
1286_2016-05-01_19_1,224,216.47654543967678
1286_2016-05-01_19_2,180,182.44598571579775
1286_2016-05-01_19_3,138,169.08500948193895
1286_2016-05-01_19_4,78,120.0064189677681
1286_2016-05-01_19_5,52,73.39440788102033
1286_2016-05-01_19_6,29,42.85134022590344
1286_2016-05-01_20_1,180,188.43902701876505
1286_2016-05-01_20_2,138,175.32966728478428
1286_2016-05-01_20_3,78,126.15233846070402
1286_2016-05-01_20_4,52,79.51086129766438
1286_2016-05-01_20_5,29,48.92501976881201
1286_2016-05-01_20_6,19,28.475140491868586
1286_2016-05-01_21_1,138,168.60729831521041
1286_2016-05-01_21_2,78,119.14773233214785
1286_2016-05-01_21_3,52,72.61700951186813
1286_2016-05-01_21_4,29,42.06421995561297
1286_2016-05-01_21_5,19,21.662319951124346
1286_2016-05-01_21_6,14,13.454190811145708
1286_2016-05-01_22_1,78,94.76653862591294
1286_2016-05-01_22_2,52,47.21217683618809
1286_2016-05-01_22_3,29,17.061079465657627
1286_2016-05-01_22_4,19,-3.2209451571146417
1286_2016-05-01_22_5,14,-11.255059460820632
1286_2016-05-01_22_6,22,-6.117736351910025
1286_2016-05-01_23_1,52,33.856269960268065
1286_2016-05-01_23_2,29,3.144427824112171
1286_2016-05-01_23_3,19,-16.917551648698776
