,history,ys
1224_2016-04-30_23_1,41,56.56844012327793
1224_2016-04-30_23_2,29,46.69332294967295
1224_2016-04-30_23_3,26,29.043460188871016
1224_2016-04-30_23_4,21,20.95113499845754
1224_2016-04-30_23_5,15,14.440720749587761
1224_2016-04-30_23_6,10,6.8581059841402485
1224_2016-05-01_0_1,29,31.951072189409867
1224_2016-05-01_0_2,26,15.083554395000263
1224_2016-05-01_0_3,21,7.732056518322636
1224_2016-05-01_0_4,15,1.9231551983439266
1224_2016-05-01_0_5,10,-4.99517467874052
1224_2016-05-01_0_6,10,-3.051778555591371
1224_2016-05-01_1_1,26,12.289090345717028
1224_2016-05-01_1_2,21,5.085889694359565
1224_2016-05-01_1_3,15,-0.5825842696727896
1224_2016-05-01_1_4,10,-7.367939020246872
1224_2016-05-01_1_5,10,-5.2986245234924985
1224_2016-05-01_1_6,12,-4.643234135333269
1224_2016-05-01_2_1,21,18.06918581614169
1224_2016-05-01_2_2,15,11.711711472639731
1224_2016-05-01_2_3,10,4.2739203644327475
1224_2016-05-01_2_4,10,5.725422137935839
1224_2016-05-01_2_5,12,5.795786022673365
1224_2016-05-01_2_6,12,9.175941628487571
1224_2016-05-01_3_1,15,14.486992572611474
1224_2016-05-01_3_2,10,6.901922244006265
1224_2016-05-01_3_3,10,8.213960642778558
1224_2016-05-01_3_4,12,8.152262225456688
1224_2016-05-01_3_5,12,11.407363840150346
1224_2016-05-01_3_6,36,16.05066632011104
1224_2016-05-01_4_1,10,7.387705281777087
1224_2016-05-01_4_2,10,8.673964040754951
1224_2016-05-01_4_3,12,8.5878540631644
1224_2016-05-01_4_4,12,11.819839595573608
1224_2016-05-01_4_5,36,16.441252722526954
1224_2016-05-01_4_6,37,23.35268535985296
1224_2016-05-01_5_1,10,11.147628935298313
1224_2016-05-01_5_2,12,10.930245971631319
1224_2016-05-01_5_3,12,14.037924941310852
1224_2016-05-01_5_4,36,18.541628233213533
1224_2016-05-01_5_5,37,25.341597686590138
1224_2016-05-01_5_6,49,25.972534406006186
1224_2016-05-01_6_1,12,9.843519658016593
1224_2016-05-01_6_2,12,13.008869255819903
1224_2016-05-01_6_3,36,17.567182698422997
1224_2016-05-01_6_4,37,24.418864239157507
1224_2016-05-01_6_5,49,25.098768777644075
1224_2016-05-01_6_6,43,24.572186158105033
