,history,ys
1178_2016-04-30_23_1,1052,1103.8282654463414
1178_2016-04-30_23_2,1371,1232.122691542758
1178_2016-04-30_23_3,1351,1159.3948639960006
1178_2016-04-30_23_4,920,874.6082457185076
1178_2016-04-30_23_5,386,387.3306393988833
1178_2016-04-30_23_6,99,125.10276439989883
1178_2016-05-01_0_1,1371,1194.3343145974038
1178_2016-05-01_0_2,1351,1131.379429784903
1178_2016-05-01_0_3,920,853.396038303764
1178_2016-05-01_0_4,386,370.85479062683555
1178_2016-05-01_0_5,99,111.92477134855534
1178_2016-05-01_0_6,66,71.83167860340643
1178_2016-05-01_1_1,1351,1260.18770565156
1178_2016-05-01_1_2,920,948.8915337468641
1178_2016-05-01_1_3,386,443.16030055572804
1178_2016-05-01_1_4,99,168.0855764775029
1178_2016-05-01_1_5,66,116.75116712182069
1178_2016-05-01_1_6,77,107.64840539559958
1178_2016-05-01_2_1,920,1015.1034584670567
1178_2016-05-01_2_2,386,492.2482998543259
1178_2016-05-01_2_3,99,205.25311829929586
1178_2016-05-01_2_4,66,145.6197702950575
1178_2016-05-01_2_5,77,130.73858164584118
1178_2016-05-01_2_6,147,156.47642265366233
1178_2016-05-01_3_1,386,422.90765520009387
1178_2016-05-01_3_2,99,153.84555794614977
1178_2016-05-01_3_3,66,106.69594621008468
1178_2016-05-01_3_4,77,100.5058469419526
1178_2016-05-01_3_5,147,132.29516356570116
1178_2016-05-01_3_6,203,202.85143427362624
1178_2016-05-01_4_1,99,126.9359098060969
1178_2016-05-01_4_2,66,86.74575151922437
1178_2016-05-01_4_3,77,85.40032815690313
1178_2016-05-01_4_4,147,120.56247406951877
1178_2016-05-01_4_5,203,193.46719539201086
1178_2016-05-01_4_6,312,285.0400490273914
1178_2016-05-01_5_1,66,66.3774702160976
1178_2016-05-01_5_2,77,70.29975250460512
1178_2016-05-01_5_3,147,109.12889997586115
1178_2016-05-01_5_4,203,184.58656199031338
1178_2016-05-01_5_5,312,277.93699006646875
1178_2016-05-01_5_6,419,365.6077374671135
1178_2016-05-01_6_1,77,70.02453613977599
1178_2016-05-01_6_2,147,108.92486088802627
1178_2016-05-01_6_3,203,184.4320714541591
1178_2016-05-01_6_4,312,277.816994883477
1178_2016-05-01_6_5,419,365.51176088286957
1178_2016-05-01_6_6,509,438.4023965900378
1178_2016-05-01_7_1,147,114.01072389055605
1178_2016-05-01_7_2,203,188.20261340043191
1178_2016-05-01_7_3,312,280.67190397493226
1178_2016-05-01_7_4,419,367.72921282123167
1178_2016-05-01_7_5,509,440.17599664183
1178_2016-05-01_7_6,516,491.4645820015038
1178_2016-05-01_8_1,203,212.25534196547858
1178_2016-05-01_8_2,312,298.5040441508892
1178_2016-05-01_8_3,419,381.231022331339
