,history,ys
1426_2016-04-30_23_1,32,38.83227301996814
1426_2016-04-30_23_2,44,44.323381773712015
1426_2016-04-30_23_3,24,35.97177950774521
1426_2016-04-30_23_4,28,32.88154067375697
1426_2016-04-30_23_5,32,24.94033335745622
1426_2016-04-30_23_6,12,11.73024724439959
1426_2016-05-01_0_1,44,40.05872395364034
1426_2016-05-01_0_2,24,33.24559956114473
1426_2016-05-01_0_3,28,31.078606244306208
1426_2016-05-01_0_4,32,23.692821029304277
1426_2016-05-01_0_5,12,10.818221246845852
1426_2016-05-01_0_6,2,5.822447055017086
1426_2016-05-01_1_1,24,35.70571695723687
1426_2016-05-01_1_2,28,32.65123481006844
1426_2016-05-01_1_3,32,24.732864695260446
1426_2016-05-01_1_4,12,11.537863222612419
1426_2016-05-01_1_5,2,6.348559844425226
1426_2016-05-01_1_6,4,3.785969000251073
1426_2016-05-01_2_1,28,25.344606809019712
1426_2016-05-01_2_2,32,20.062107140323256
1426_2016-05-01_2_3,12,8.448899995070912
1426_2016-05-01_2_4,2,4.211199969163758
1426_2016-05-01_2_5,4,2.2233970494643365
1426_2016-05-01_2_6,1,1.6422791480110428
1426_2016-05-01_3_1,32,21.719585303674826
1426_2016-05-01_3_2,12,9.508441914065372
1426_2016-05-01_3_3,2,4.911918425926627
1426_2016-05-01_3_4,4,2.7082482448379896
1426_2016-05-01_3_5,1,1.9967420940805987
1426_2016-05-01_3_6,2,2.1018022001954075
1426_2016-05-01_4_1,12,15.925406048502166
1426_2016-05-01_4_2,2,9.013958889233402
1426_2016-05-01_4_3,4,5.421095572061596
1426_2016-05-01_4_4,1,3.873854444662336
1426_2016-05-01_4_5,2,3.4741134994964837
1426_2016-05-01_4_6,0,3.194145881384512
1426_2016-05-01_5_1,2,6.563747436641357
1426_2016-05-01_5_2,4,3.8547993747291636
1426_2016-05-01_5_3,1,2.8379986332480582
1426_2016-05-01_5_4,2,2.7573692442944444
1426_2016-05-01_5_5,0,2.670151545180488
1426_2016-05-01_5_6,3,3.088178398920235
1426_2016-05-01_6_1,4,1.0061396188138962
1426_2016-05-01_6_2,1,1.016994597672527
1426_2016-05-01_6_3,2,1.5530647097674755
1426_2016-05-01_6_4,0,1.8368518261223867
1426_2016-05-01_6_5,3,2.4789731908169848
1426_2016-05-01_6_6,6,2.3070702666941654
1426_2016-05-01_7_1,1,2.8857416528316593
1426_2016-05-01_7_2,2,2.7476601407761563
1426_2016-05-01_7_3,0,2.6268867005011503
1426_2016-05-01_7_4,3,3.0256254868035195
1426_2016-05-01_7_5,6,2.706714498079791
1426_2016-05-01_7_6,2,3.2643678590836376
1426_2016-05-01_8_1,2,1.5705931731028158
1426_2016-05-01_8_2,0,1.8744473493905014
1426_2016-05-01_8_3,3,2.528006533305198
1426_2016-05-01_8_4,6,2.362394832862163
1426_2016-05-01_8_5,2,3.0126441053059563
1426_2016-05-01_8_6,5,2.6082332682403417
1426_2016-05-01_9_1,0,2.142480136848488
1426_2016-05-01_9_2,3,2.699346331473111
1426_2016-05-01_9_3,6,2.475708857349423
1426_2016-05-01_9_4,2,3.0910499753027216
1426_2016-05-01_9_5,5,2.66555389760758
1426_2016-05-01_9_6,1,2.4597364716599284
1426_2016-05-01_10_1,3,1.36202496818157
1426_2016-05-01_10_2,6,1.620826980228712
1426_2016-05-01_10_3,2,2.5256815845753473
1426_2016-05-01_10_4,5,2.2743560671165004
1426_2016-05-01_10_5,1,2.1737412285518127
1426_2016-05-01_10_6,2,2.251295014693394
1426_2016-05-01_11_1,6,2.6432397274529236
1426_2016-05-01_11_2,2,3.1792583182839844
1426_2016-05-01_11_3,5,2.706593123536488
1426_2016-05-01_11_4,1,2.4728209109365924
1426_2016-05-01_11_5,2,2.4699449145785115
1426_2016-05-01_11_6,6,4.028419972312342
1426_2016-05-01_12_1,2,5.274524989239678
1426_2016-05-01_12_2,5,4.045991082696023
1426_2016-05-01_12_3,1,3.3586196265000154
1426_2016-05-01_12_4,2,3.082859505245766
1426_2016-05-01_12_5,6,4.476506959761094
1426_2016-05-01_12_6,7,4.625947484518198
