,history,ys
1174_2016-04-30_23_1,28,40.8328208983863
1174_2016-04-30_23_2,30,27.58757242219548
1174_2016-04-30_23_3,17,16.523908246456404
1174_2016-04-30_23_4,10,10.829867779355787
1174_2016-04-30_23_5,9,7.127647225679064
1174_2016-04-30_23_6,11,6.689084983781342
1174_2016-05-01_0_1,30,21.810829976671272
1174_2016-05-01_0_2,17,13.689700629608325
1174_2016-05-01_0_3,10,9.22293564736168
1174_2016-05-01_0_4,9,6.032764146390344
1174_2016-05-01_0_5,11,5.80801671935712
1174_2016-05-01_0_6,3,7.58908772201314
1174_2016-05-01_1_1,17,17.376086221830395
1174_2016-05-01_1_2,10,11.031564337776963
1174_2016-05-01_1_3,9,7.058216036434613
1174_2016-05-01_1_4,11,6.506708282416994
1174_2016-05-01_1_5,3,8.151334937700248
1174_2016-05-01_1_6,11,12.03732261085221
1174_2016-05-01_2_1,10,10.862267714842126
1174_2016-05-01_2_2,9,6.9751550755637854
1174_2016-05-01_2_3,11,6.459614581114316
1174_2016-05-01_2_4,3,8.119247648093697
1174_2016-05-01_2_5,11,12.011501504381117
1174_2016-05-01_2_6,15,15.936525095944443
1174_2016-05-01_3_1,9,6.587002030557132
1174_2016-05-01_3_2,11,6.269177439933998
1174_2016-05-01_3_3,3,8.011274061589798
1174_2016-05-01_3_4,11,11.937933709874118
1174_2016-05-01_3_5,15,15.87732402667054
1174_2016-05-01_3_6,24,26.74909481262535
1174_2016-05-01_4_1,11,7.35539752368793
1174_2016-05-01_4_2,3,8.54419954060852
1174_2016-05-01_4_3,11,12.240090500048128
1174_2016-05-01_4_4,15,16.08319853142836
1174_2016-05-01_4_5,24,26.91476500703004
1174_2016-05-01_4_6,42,34.78079141271701
1174_2016-05-01_5_1,3,10.184831011170225
1174_2016-05-01_5_2,11,13.04502342793196
1174_2016-05-01_5_3,15,16.539577442495954
1174_2016-05-01_5_4,24,27.22571874149302
1174_2016-05-01_5_5,42,35.03102038448768
1174_2016-05-01_5_6,57,33.38427763166801
1174_2016-05-01_6_1,11,9.810744807915937
1174_2016-05-01_6_2,15,14.952763215221456
1174_2016-05-01_6_3,24,26.3260306755395
1174_2016-05-01_6_4,42,34.41801799288816
1174_2016-05-01_6_5,57,32.89098573276922
1174_2016-05-01_6_6,39,30.809335249246843
1174_2016-05-01_7_1,15,15.488110899185155
1174_2016-05-01_7_2,24,26.588685017127375
1174_2016-05-01_7_3,42,34.56693711179685
1174_2016-05-01_7_4,57,32.992451762497154
1174_2016-05-01_7_5,39,30.890986432283192
1174_2016-05-01_7_6,41,32.074652818611206
1174_2016-05-01_8_1,24,26.368960065632066
1174_2016-05-01_8_2,42,34.459134810238105
1174_2016-05-01_8_3,57,32.93133027610786
1174_2016-05-01_8_4,39,30.849341312432628
1174_2016-05-01_8_5,41,32.04114038777493
1174_2016-05-01_8_6,32,27.29898399938063
1174_2016-05-01_9_1,42,33.39273855400972
1174_2016-05-01_9_2,57,32.408130839663784
1174_2016-05-01_9_3,39,30.552698970190185
1174_2016-05-01_9_4,41,31.83902315167312
1174_2016-05-01_9_5,32,27.136337333457064
1174_2016-05-01_9_6,15,24.662272061559953
1174_2016-05-01_10_1,57,36.28272185347811
1174_2016-05-01_10_2,39,32.453665729065165
1174_2016-05-01_10_3,41,32.91682865488677
1174_2016-05-01_10_4,32,27.87070002665213
1174_2016-05-01_10_5,15,25.25322435207448
1174_2016-05-01_10_6,26,26.426532462211668
1174_2016-05-01_11_1,39,41.779626168503185
1174_2016-05-01_11_2,41,37.49236726702591
1174_2016-05-01_11_3,32,30.46492776541
1174_2016-05-01_11_4,15,27.020801213869333
1174_2016-05-01_11_5,26,27.848927151943965
1174_2016-05-01_11_6,29,28.32860176721474
1174_2016-05-01_12_1,41,36.24110812475102
1174_2016-05-01_12_2,32,29.851030188163165
1174_2016-05-01_12_3,15,26.672735060646467
1174_2016-05-01_12_4,26,27.611772306353863
1174_2016-05-01_12_5,29,28.13775982969973
1174_2016-05-01_12_6,23,26.645083576074523
1174_2016-05-01_13_1,32,31.99326320981065
1174_2016-05-01_13_2,15,27.72376567249605
1174_2016-05-01_13_3,26,28.20768308291468
1174_2016-05-01_13_4,29,28.543783589528704
1174_2016-05-01_13_5,23,26.971816773577135
1174_2016-05-01_13_6,24,22.774023518192696
1174_2016-05-01_14_1,15,27.726798263860147
1174_2016-05-01_14_2,26,28.209170944564043
