,history,ys
1287_2016-04-30_23_1,84,64.09395487114452
1287_2016-04-30_23_2,45,47.80806626245365
1287_2016-04-30_23_3,33,30.708917832729064
1287_2016-04-30_23_4,23,18.712878528299363
1287_2016-04-30_23_5,20,18.157673196407984
1287_2016-04-30_23_6,14,14.569631882379554
1287_2016-05-01_0_1,45,57.10320913704602
1287_2016-05-01_0_2,33,37.81728496566202
1287_2016-05-01_0_3,23,24.29299871995176
1287_2016-05-01_0_4,20,22.669280166962082
1287_2016-05-01_0_5,14,18.333677323737106
1287_2016-05-01_0_6,22,29.685160992199478
1287_2016-05-01_1_1,33,32.16568227704783
1287_2016-05-01_1_2,23,19.97099234068967
1287_2016-05-01_1_3,20,19.276473547051324
1287_2016-05-01_1_4,14,15.590544654474854
1287_2016-05-01_1_5,22,27.396558264575894
1287_2016-05-01_1_6,42,39.99175852194581
1287_2016-05-01_2_1,23,20.36057763437531
1287_2016-05-01_2_2,20,19.574404986564602
1287_2016-05-01_2_3,14,15.824423013634686
1287_2016-05-01_2_4,22,27.58565226241229
1287_2016-05-01_2_5,42,40.149520136640874
1287_2016-05-01_2_6,72,67.30042309135486
1287_2016-05-01_3_1,20,20.806885262584487
1287_2016-05-01_3_2,14,16.766949923037572
1287_2016-05-01_3_3,22,28.32554278016115
1287_2016-05-01_3_4,42,40.74773220065991
1287_2016-05-01_3_5,72,67.79951297379189
1287_2016-05-01_3_6,120,97.40936500747526
1287_2016-05-01_4_1,14,16.390174237532193
1287_2016-05-01_4_2,22,28.037407359816477
1287_2016-05-01_4_3,42,40.52154378819786
1287_2016-05-01_4_4,72,67.6166364078267
1287_2016-05-01_4_5,120,97.2567906123772
1287_2016-05-01_4_6,143,115.22629648497708
1287_2016-05-01_5_1,22,26.921313686300856
1287_2016-05-01_5_2,42,39.66802236382266
1287_2016-05-01_5_3,72,66.94661584683199
1287_2016-05-01_5_4,120,96.71506940753281
1287_2016-05-01_5_5,143,114.77433707342158
1287_2016-05-01_5_6,146,107.5593152446859
1287_2016-05-01_6_1,42,37.370011204461676
1287_2016-05-01_6_2,72,65.18923489887845
1287_2016-05-01_6_3,120,95.33551250948408
1287_2016-05-01_6_4,143,113.65894559371414
1287_2016-05-01_6_5,146,106.62874122928001
1287_2016-05-01_6_6,125,103.10771949648174
1287_2016-05-01_7_1,72,67.35121167948496
1287_2016-05-01_7_2,120,96.98886253290708
1287_2016-05-01_7_3,143,114.95683745509932
1287_2016-05-01_7_4,146,107.67810535903665
1287_2016-05-01_7_5,125,103.98320672192358
1287_2016-05-01_7_6,117,102.9324127133109
1287_2016-05-01_8_1,120,99.15961776596369
1287_2016-05-01_8_2,143,116.6169007118439
1287_2016-05-01_8_3,146,108.98126715768147
1287_2016-05-01_8_4,125,105.03683167131464
1287_2016-05-01_8_5,117,103.81145475166669
1287_2016-05-01_8_6,99,98.71555614798383
1287_2016-05-01_9_1,143,126.34833300653315
1287_2016-05-01_9_2,146,116.42328224160407
1287_2016-05-01_9_3,125,110.87886794487503
1287_2016-05-01_9_4,117,108.53482461983798
1287_2016-05-01_9_5,99,102.65627592614136
1287_2016-05-01_9_6,89,93.1223671738947
1287_2016-05-01_10_1,146,124.19879077695064
1287_2016-05-01_10_2,125,116.82510998334627
1287_2016-05-01_10_3,117,113.20266811227664
1287_2016-05-01_10_4,99,106.4302941398433
1287_2016-05-01_10_5,89,96.27104039512184
1287_2016-05-01_10_6,103,92.0699410297344
1287_2016-05-01_11_1,125,127.00520116948425
1287_2016-05-01_11_2,117,120.98779057613955
1287_2016-05-01_11_3,99,112.54167221622642
1287_2016-05-01_11_4,89,101.21217696245756
1287_2016-05-01_11_5,103,96.19234413195349
1287_2016-05-01_11_6,81,97.5960914586613
1287_2016-05-01_12_1,117,120.05146036880782
1287_2016-05-01_12_2,99,111.8256230966844
1287_2016-05-01_12_3,89,100.65007316626227
1287_2016-05-01_12_4,103,95.73787517465695
1287_2016-05-01_12_5,81,97.21692682439337
1287_2016-05-01_12_6,102,95.30728935675202
1287_2016-05-01_13_1,99,110.4007413624865
1287_2016-05-01_13_2,89,99.56040917461189
1287_2016-05-01_13_3,103,94.88248097114791
1287_2016-05-01_13_4,81,96.52532837873696
1287_2016-05-01_13_5,102,94.73028697298648
1287_2016-05-01_13_6,78,80.16475575757681
1287_2016-05-01_14_1,89,94.23682434625374
1287_2016-05-01_14_2,103,90.81132295519959
1287_2016-05-01_14_3,81,93.3294395587925
1287_2016-05-01_14_4,102,92.14636516091745
1287_2016-05-01_14_5,78,78.00898306260993
1287_2016-05-01_14_6,84,73.60460712393584
1287_2016-05-01_15_1,103,88.36598385381217
1287_2016-05-01_15_2,81,91.45939104725304
1287_2016-05-01_15_3,102,90.67836340137619
1287_2016-05-01_15_4,78,76.82208264762606
1287_2016-05-01_15_5,84,72.61437301765757
1287_2016-05-01_15_6,33,58.474414260991686
