,history,ys
1179_2016-04-30_23_1,796,742.1749751340674
1179_2016-04-30_23_2,632,627.0505289425964
1179_2016-04-30_23_3,428,448.40704321460305
1179_2016-04-30_23_4,319,329.65731605354864
1179_2016-04-30_23_5,242,220.24756828491633
1179_2016-04-30_23_6,110,114.0020416106658
1179_2016-05-01_0_1,632,667.0103603893608
1179_2016-05-01_0_2,428,478.5740903566494
1179_2016-05-01_0_3,319,352.9073221446366
1179_2016-05-01_0_4,242,238.61124809587068
1179_2016-05-01_0_5,110,128.9133910110657
1179_2016-05-01_0_6,71,114.24225943977012
1179_2016-05-01_1_1,428,452.58231230296553
1179_2016-05-01_1_2,319,333.2852375295982
1179_2016-05-01_1_3,242,223.48833650723117
1179_2016-05-01_1_4,110,116.9687788189168
1179_2016-05-01_1_5,71,104.54320741517762
1179_2016-05-01_1_6,127,136.88802632964087
1179_2016-05-01_2_1,319,315.03526813998906
1179_2016-05-01_2_2,242,209.71080875037126
1179_2016-05-01_2_3,110,106.35031812706285
1179_2016-05-01_2_4,71,96.1563703766638
1179_2016-05-01_2_5,127,130.0778957494457
1179_2016-05-01_2_6,179,186.84843252262363
1179_2016-05-01_3_1,242,212.6542354789658
1179_2016-05-01_3_2,110,108.57241190638632
1179_2016-05-01_3_3,71,97.86895741446608
1179_2016-05-01_3_4,127,131.43055776111913
1179_2016-05-01_3_5,179,187.94679712516245
1179_2016-05-01_3_6,260,303.34519701272825
1179_2016-05-01_4_1,110,130.35877999182247
1179_2016-05-01_4_2,71,114.31623382410021
1179_2016-05-01_4_3,127,144.1066170023571
1179_2016-05-01_4_4,179,197.95879850954083
1179_2016-05-01_4_5,260,311.4749647050778
1179_2016-05-01_4_6,456,447.705188377684
1179_2016-05-01_5_1,71,99.20182525742814
1179_2016-05-01_5_2,127,132.69623164168843
1179_2016-05-01_5_3,179,189.16471508838129
1179_2016-05-01_5_4,260,304.5290855709259
1179_2016-05-01_5_5,456,442.06511886392013
1179_2016-05-01_5_6,599,539.3146361013793
1179_2016-05-01_6_1,127,111.75912689190136
1179_2016-05-01_6_2,179,173.35857669547454
1179_2016-05-01_6_3,260,292.3471569856964
1179_2016-05-01_6_4,456,432.4433994053256
1179_2016-05-01_6_5,599,531.5017782125077
1179_2016-05-01_6_6,747,631.8332508491786
1179_2016-05-01_7_1,179,184.6734385467807
1179_2016-05-01_7_2,260,300.88913422923986
1179_2016-05-01_7_3,456,439.0267756969187
1179_2016-05-01_7_4,599,536.7015624112819
1179_2016-05-01_7_5,747,636.0554873395115
1179_2016-05-01_7_6,671,646.547641943131
1179_2016-05-01_8_1,260,296.6771594346602
1179_2016-05-01_8_2,456,435.8470114789821
1179_2016-05-01_8_3,599,534.2508904218378
1179_2016-05-01_8_4,747,634.1198596429201
1179_2016-05-01_8_5,671,644.9759078903651
1179_2016-05-01_8_6,651,630.482912458416
1179_2016-05-01_9_1,456,408.61779769588264
1179_2016-05-01_9_2,599,513.6946231380296
1179_2016-05-01_9_3,747,618.2769653315165
1179_2016-05-01_9_4,671,632.4626277960033
1179_2016-05-01_9_5,651,620.322100815382
1179_2016-05-01_9_6,655,610.179438551055
1179_2016-05-01_10_1,599,548.8712871965238
1179_2016-05-01_10_2,747,644.8330353781645
1179_2016-05-01_10_3,671,652.9296223756405
1179_2016-05-01_10_4,651,636.4876593825713
1179_2016-05-01_10_5,655,623.3059085466924
1179_2016-05-01_10_6,639,577.8755890091667
1179_2016-05-01_11_1,747,682.0487156172275
1179_2016-05-01_11_2,671,681.0250156630423
1179_2016-05-01_11_3,651,658.141023796656
1179_2016-05-01_11_4,655,640.4085041061222
