,history,ys
1338_2016-04-30_23_1,31,39.69590441179149
1338_2016-04-30_23_2,35,29.218030739619515
1338_2016-04-30_23_3,17,21.682647468003207
1338_2016-04-30_23_4,15,16.665077520167724
1338_2016-04-30_23_5,16,12.912874651169776
1338_2016-04-30_23_6,12,11.420600284015102
1338_2016-05-01_0_1,35,25.40326383674642
1338_2016-05-01_0_2,17,18.755418954491756
1338_2016-05-01_0_3,15,14.368263523585494
1338_2016-05-01_0_4,16,11.063927431644803
1338_2016-05-01_0_5,12,9.8899180767908
1338_2016-05-01_0_6,15,16.2723548456881
1338_2016-05-01_1_1,17,22.965367656497218
1338_2016-05-01_1_2,15,17.598731385632195
1338_2016-05-01_1_3,16,13.598674468580892
1338_2016-05-01_1_4,12,11.930402631968548
1338_2016-05-01_1_5,15,17.96160447366234
1338_2016-05-01_1_6,17,18.613190209420292
1338_2016-05-01_2_1,15,14.981811279125726
1338_2016-05-01_2_2,16,11.590603373181107
1338_2016-05-01_2_3,12,10.354794244458766
1338_2016-05-01_2_4,15,16.693231522486748
1338_2016-05-01_2_5,17,17.563146223314607
1338_2016-05-01_2_6,35,27.33772573806221
1338_2016-05-01_3_1,16,11.598582500723328
1338_2016-05-01_3_2,12,10.360916959227218
1338_2016-05-01_3_3,15,16.698035635630724
1338_2016-05-01_3_4,17,17.56701355939536
1338_2016-05-01_3_5,35,27.34092737760367
1338_2016-05-01_3_6,69,41.09429231366539
1338_2016-05-01_4_1,12,12.291754857951126
1338_2016-05-01_4_2,15,18.179647460420448
1338_2016-05-01_4_3,17,18.729542128986484
1338_2016-05-01_4_4,35,28.27676892574921
1338_2016-05-01_4_5,69,41.86904455721275
1338_2016-05-01_4_6,56,47.66578856765957
1338_2016-05-01_5_1,15,18.05165884380741
1338_2016-05-01_5_2,17,18.631331166824584
1338_2016-05-01_5_3,35,28.199708897305918
1338_2016-05-01_5_4,69,41.80701083330707
1338_2016-05-01_5_5,56,47.61443290080897
1338_2016-05-01_5_6,60,50.92252473082185
1338_2016-05-01_6_1,17,17.29261277654064
1338_2016-05-01_6_2,35,27.17245487540226
1338_2016-05-01_6_3,69,41.00098854817859
1338_2016-05-01_6_4,56,46.9655807668612
1338_2016-05-01_6_5,60,50.38536152461168
1338_2016-05-01_6_6,82,57.262012204699715
1338_2016-05-01_7_1,35,27.044089902370658
1338_2016-05-01_7_2,69,40.902488792161726
1338_2016-05-01_7_3,56,46.88829413985713
1338_2016-05-01_7_4,60,50.32314538768538
1338_2016-05-01_7_5,82,57.21050552414678
1338_2016-05-01_7_6,64,51.64302856792307
1338_2016-05-01_8_1,69,44.39263094247287
1338_2016-05-01_8_2,56,49.56642464657416
1338_2016-05-01_8_3,60,52.42450768451634
1338_2016-05-01_8_4,82,58.90211310827057
1338_2016-05-01_8_5,64,53.04345449857196
1338_2016-05-01_8_6,53,53.38101990903761
1338_2016-05-01_9_1,56,60.36131987566032
1338_2016-05-01_9_2,60,60.707877525842854
1338_2016-05-01_9_3,82,65.40155778865982
1338_2016-05-01_9_4,64,58.27554128842257
1338_2016-05-01_9_5,53,57.71249139254221
1338_2016-05-01_9_6,39,49.45936346283572
1338_2016-05-01_10_1,60,58.7946298719299
1338_2016-05-01_10_2,82,63.93344368666192
1338_2016-05-01_10_3,64,57.12360354168223
1338_2016-05-01_10_4,53,56.785175511904626
1338_2016-05-01_10_5,39,48.691669337238594
1338_2016-05-01_10_6,64,49.09794054579577
1338_2016-05-01_11_1,82,64.46222204628125
1338_2016-05-01_11_2,64,57.52935705979097
1338_2016-05-01_11_3,53,57.103545039685926
1338_2016-05-01_11_4,39,48.9479584638499
1338_2016-05-01_11_5,64,49.31011383114772
1338_2016-05-01_11_6,61,58.22561027364284
1338_2016-05-01_12_1,64,65.22292540181003
1338_2016-05-01_12_2,53,63.00713841637311
1338_2016-05-01_12_3,39,53.58014069189176
1338_2016-05-01_12_4,64,53.03904462990439
1338_2016-05-01_12_5,61,61.31266866306183
1338_2016-05-01_12_6,53,54.923583109546406
1338_2016-05-01_13_1,53,62.47065881326457
1338_2016-05-01_13_2,39,53.16847769094827
1338_2016-05-01_13_3,64,52.7160382988039
1338_2016-05-01_13_4,61,61.052646885649324
1338_2016-05-01_13_5,53,54.70831968613813
1338_2016-05-01_13_6,68,50.85891147693542
1338_2016-05-01_14_1,39,49.01383729031835
1338_2016-05-01_14_2,64,49.52801078526145
1338_2016-05-01_14_3,61,58.551200148301916
1338_2016-05-01_14_4,53,52.69464204541905
1338_2016-05-01_14_5,68,49.19185440619546
1338_2016-05-01_14_6,49,48.655139622298776
1338_2016-05-01_15_1,64,45.13508587982394
1338_2016-05-01_15_2,61,55.18032707314063
1338_2016-05-01_15_3,53,50.049727777880314
1338_2016-05-01_15_4,68,47.0626846570888
1338_2016-05-01_15_5,49,46.892470457542885
1338_2016-05-01_15_6,33,46.50585495418833
1338_2016-05-01_16_1,61,63.45609076640378
1338_2016-05-01_16_2,53,56.40006374093945
1338_2016-05-01_16_3,68,52.045397983236725
1338_2016-05-01_16_4,49,50.90358061438632
1338_2016-05-01_16_5,33,49.82652029469182
1338_2016-05-01_16_6,35,42.593734504024084
1338_2016-05-01_17_1,53,55.32261241184888
1338_2016-05-01_17_2,68,51.21862498956854
1338_2016-05-01_17_3,49,50.25486331230753
1338_2016-05-01_17_4,33,49.30429949069065
1338_2016-05-01_17_5,35,42.161405184676454
1338_2016-05-01_17_6,28,36.20503473466247
1338_2016-05-01_18_1,68,50.1997286750105
1338_2016-05-01_18_2,49,49.47302200450974
1338_2016-05-01_18_3,33,48.69083728554768
1338_2016-05-01_18_4,35,41.667564917170864
1338_2016-05-01_18_5,28,35.79620072215026
1338_2016-05-01_18_6,28,28.943140337907142
1338_2016-05-01_19_1,49,57.28174237414197
1338_2016-05-01_19_2,33,54.68279157843246
1338_2016-05-01_19_3,35,46.369078455746504
1338_2016-05-01_19_4,28,39.580943586676426
1338_2016-05-01_19_5,28,32.07640368932812
1338_2016-05-01_19_6,10,22.78235081786134
1338_2016-05-01_20_1,33,51.04971154317367
1338_2016-05-01_20_2,35,43.58126579461927
1338_2016-05-01_20_3,28,37.39352053091875
1338_2016-05-01_20_4,28,30.315516746421007
1338_2016-05-01_20_5,10,21.324570799060165
1338_2016-05-01_20_6,10,15.243599102563717
1338_2016-05-01_21_1,35,35.66311962595408
1338_2016-05-01_21_2,28,31.3175992939982
1338_2016-05-01_21_3,28,25.54811957374525
1338_2016-05-01_21_4,10,17.486791266234842
1338_2016-05-01_21_5,10,12.066428448847308
1338_2016-05-01_21_6,13,8.573108219452308
1338_2016-05-01_22_1,28,31.0266983500659
1338_2016-05-01_22_2,28,25.324899240926303
1338_2016-05-01_22_3,10,17.31164416638465
1338_2016-05-01_22_4,10,11.925434122028594
1338_2016-05-01_22_5,13,8.456383682860917
1338_2016-05-01_22_6,8,8.42584135054927
1338_2016-05-01_23_1,28,23.997130656538975
1338_2016-05-01_23_2,10,16.292792383688298
1338_2016-05-01_23_3,10,11.126004550972471
1338_2016-05-01_23_4,13,7.8128387180489085
1338_2016-05-01_23_5,8,7.893071774011766
1338_2016-05-01_23_6,6,12.901509807504464
1338_2016-05-02_0_1,10,18.048792997868755
1338_2016-05-02_0_2,10,12.47345649192889
1338_2016-05-02_0_3,13,8.870100378156913
1338_2016-05-02_0_4,8,8.744172912230148
1338_2016-05-02_0_5,6,13.606108270382133
1338_2016-05-02_0_6,26,22.374602403049483
1338_2016-05-02_1_1,10,8.942567962989681
1338_2016-05-02_1_2,13,6.160703488885119
1338_2016-05-02_1_3,8,6.618277831319354
1338_2016-05-02_1_4,6,11.894751667409128
1338_2016-05-02_1_5,26,20.957826913341552
1338_2016-05-02_1_6,52,38.154328065814596
1338_2016-05-02_2_1,13,6.624583557685639
1338_2016-05-02_2_2,8,6.974232205155367
1338_2016-05-02_2_3,6,12.174046906642257
1338_2016-05-02_2_4,26,21.182661034334846
1338_2016-05-02_2_5,52,38.34046079310238
1338_2016-05-02_2_6,57,49.402478974561916
1338_2016-05-02_3_1,8,9.771034755468051
1338_2016-05-02_3_2,6,14.320149245364686
1338_2016-05-02_3_3,26,22.866573946129552
1338_2016-05-02_3_4,52,39.69601944992787
1338_2016-05-02_3_5,57,50.52470112073259
1338_2016-05-02_3_6,44,42.41491066619538
1338_2016-05-02_4_1,6,13.54322203353421
1338_2016-05-02_4_2,26,22.270405544416636
1338_2016-05-02_4_3,52,39.22824321617845
1338_2016-05-02_4_4,57,50.1481388183268
1338_2016-05-02_4_5,44,42.10316719936346
1338_2016-05-02_4_6,33,33.319272179033774
1338_2016-05-02_5_1,26,18.961303650940184
1338_2016-05-02_5_2,52,36.689032390635305
1338_2016-05-02_5_3,57,48.155778147657955
1338_2016-05-02_5_4,44,40.49930649152831
1338_2016-05-02_5_5,33,31.991488983048242
1338_2016-05-02_5_6,53,44.53615602159671
1338_2016-05-02_6_1,52,39.776806197734395
1338_2016-05-02_6_2,57,50.5251547731621
1338_2016-05-02_6_3,44,42.358408837489186
1338_2016-05-02_6_4,33,33.4880760460371
1338_2016-05-02_6_5,53,45.77513091752027
1338_2016-05-02_6_6,44,54.43204261275206
1338_2016-05-02_7_1,57,55.88729227562344
1338_2016-05-02_7_2,44,46.47299884789119
1338_2016-05-02_7_3,33,36.71653869678932
1338_2016-05-02_7_4,53,48.37406015181221
1338_2016-05-02_7_5,44,56.58361010735461
1338_2016-05-02_7_6,51,54.59560269492141
1338_2016-05-02_8_1,44,46.96112755751306
1338_2016-05-02_8_2,33,37.091100056224555
1338_2016-05-02_8_3,53,48.66795513437293
1338_2016-05-02_8_4,44,56.820197097701495
1338_2016-05-02_8_5,51,54.79146523375461
1338_2016-05-02_8_6,50,55.33324738096889
1338_2016-05-02_9_1,33,35.79209642570293
1338_2016-05-02_9_2,53,47.671175891176205
1338_2016-05-02_9_3,44,56.038086474390255
1338_2016-05-02_9_4,51,54.16186211200243
1338_2016-05-02_9_5,50,54.81201979485827
1338_2016-05-02_9_6,58,53.425665767954975
1338_2016-05-02_10_1,53,46.446323761941805
1338_2016-05-02_10_2,44,55.09820674679019
1338_2016-05-02_10_3,51,53.42439699662402
1338_2016-05-02_10_4,50,54.21835653932057
1338_2016-05-02_10_5,58,52.93419160755796
1338_2016-05-02_10_6,72,57.935846757244086
1338_2016-05-02_11_1,44,57.9732092791535
1338_2016-05-02_11_2,51,55.630505417773705
1338_2016-05-02_11_3,50,55.949352488658384
1338_2016-05-02_11_4,58,54.327652354618735
1338_2016-05-02_11_5,72,59.089446789450186
1338_2016-05-02_11_6,88,84.76368029320595
1338_2016-05-02_12_1,51,49.500661555558196
1338_2016-05-02_12_2,50,51.2456696179341
1338_2016-05-02_12_3,58,50.636965206998774
1338_2016-05-02_12_4,72,56.11842442983267
1338_2016-05-02_12_5,88,82.30406921555695
1338_2016-05-02_12_6,71,65.92429071439804
1338_2016-05-02_13_1,50,51.903407606211196
1338_2016-05-02_13_2,58,51.14167478499534
1338_2016-05-02_13_3,72,56.51443861786098
1338_2016-05-02_13_4,88,82.62286269771829
1338_2016-05-02_13_5,71,66.18820928696215
1338_2016-05-02_13_6,56,60.09508009693597
1338_2016-05-02_14_1,58,50.30667752709018
1338_2016-05-02_14_2,72,55.87371066664516
1338_2016-05-02_14_3,88,82.12012335927538
1338_2016-05-02_14_4,71,65.78350150333533
1338_2016-05-02_14_5,56,59.76003591775061
1338_2016-05-02_14_6,58,60.81439911982312
1338_2016-05-02_15_1,72,59.24865944172486
1338_2016-05-02_15_2,88,84.70986122205626
1338_2016-05-02_15_3,71,67.81550759485114
1338_2016-05-02_15_4,56,61.39581139567639
1338_2016-05-02_15_5,58,62.16860349766257
1338_2016-05-02_15_6,52,65.1522379194898
1338_2016-05-02_16_1,88,90.30368903173314
1338_2016-05-02_16_2,71,72.10788316616771
1338_2016-05-02_16_3,56,64.76377130904889
1338_2016-05-02_16_4,58,64.8798287542867
1338_2016-05-02_16_5,52,67.396771574246
1338_2016-05-02_16_6,55,49.07618320685336
1338_2016-05-02_17_1,71,71.09728826348561
1338_2016-05-02_17_2,56,63.988300018126154
1338_2016-05-02_17_3,58,64.27136470485642
1338_2016-05-02_17_4,52,66.90695484809879
1338_2016-05-02_17_5,55,48.67068015106198
1338_2016-05-02_17_6,36,37.35308351087501
1338_2016-05-02_18_1,56,63.94562107065754
1338_2016-05-02_18_2,58,64.23861538225358
1338_2016-05-02_18_3,52,66.88125849327525
1338_2016-05-02_18_4,55,48.64999445170904
1338_2016-05-02_18_5,36,37.3359585050289
1338_2016-05-02_18_6,33,29.613127957351214
1338_2016-05-02_19_1,58,60.7529868785623
1338_2016-05-02_19_2,52,64.20659149440073
1338_2016-05-02_19_3,55,46.55134975388112
1338_2016-05-02_19_4,36,35.64653860224455
1338_2016-05-02_19_5,33,28.214513135676132
1338_2016-05-02_19_6,19,18.755831812517815
1338_2016-05-02_20_1,52,62.998896155185335
1338_2016-05-02_20_2,55,45.62463514127304
1338_2016-05-02_20_3,36,34.919403333080965
1338_2016-05-02_20_4,33,27.62916546009635
1338_2016-05-02_20_5,19,18.271241845541777
1338_2016-05-02_20_6,21,13.027943315880979
1338_2016-05-02_21_1,55,40.799579225979826
1338_2016-05-02_21_2,36,31.21693825090364
1338_2016-05-02_21_3,33,24.724071586027495
1338_2016-05-02_21_4,19,15.932626159242655
1338_2016-05-02_21_5,21,11.091880791893207
1338_2016-05-02_21_6,12,8.628209458277489
1338_2016-05-02_22_1,36,37.44645649424449
1338_2016-05-02_22_2,33,29.50423873427791
1338_2016-05-02_22_3,19,19.68332575834351
1338_2016-05-02_22_4,21,14.111213487248694
1338_2016-05-02_22_5,12,11.127815063925091
1338_2016-05-02_22_6,9,8.576081306606198
1338_2016-05-02_23_1,33,28.869699289110205
1338_2016-05-02_23_2,19,19.196417382514934
1338_2016-05-02_23_3,21,13.729166794448961
1338_2016-05-02_23_4,12,10.820265488107516
1338_2016-05-02_23_5,9,8.321471191957151
1338_2016-05-02_23_6,13,12.566524542456367
1338_2016-05-03_0_1,19,21.008320285846114
1338_2016-05-03_0_2,21,15.11951487531088
1338_2016-05-03_0_3,12,11.91118507894403
1338_2016-05-03_0_4,9,9.199667139562806
1338_2016-05-03_0_5,13,13.293553901251048
1338_2016-05-03_0_6,30,26.385459882048227
1338_2016-05-03_1_1,21,14.23849394936489
1338_2016-05-03_1_2,12,11.235141262613595
1338_2016-05-03_1_3,9,8.669217640152873
1338_2016-05-03_1_4,13,12.866539293846241
1338_2016-05-03_1_5,30,26.031948621760694
1338_2016-05-03_1_6,60,46.93335954895244
1338_2016-05-03_2_1,12,14.201315713722245
1338_2016-05-03_2_2,9,10.945286047581668
1338_2016-05-03_2_3,13,14.652428489456053
1338_2016-05-03_2_4,30,27.469598717726658
1338_2016-05-03_2_5,60,48.12354248055324
1338_2016-05-03_2_6,68,58.445430162781236
1338_2016-05-03_3_1,9,9.979600831896086
1338_2016-05-03_3_2,13,13.91141825989202
1338_2016-05-03_3_3,30,26.888174117967065
1338_2016-05-03_3_4,60,47.655492652100186
1338_2016-05-03_3_5,68,58.057947201157525
1338_2016-05-03_3_6,51,47.89624600755878
1338_2016-05-03_4_1,13,13.481681609788442
1338_2016-05-03_4_2,30,26.558419402276133
1338_2016-05-03_4_3,60,47.39675465370273
1338_2016-05-03_4_4,68,57.84966176601376
1338_2016-05-03_4_5,51,47.723813389563105
1338_2016-05-03_4_6,55,35.735635964942404
1338_2016-05-03_5_1,30,26.347112679509966
1338_2016-05-03_5_2,60,47.234610260683084
1338_2016-05-03_5_3,68,57.72243715418867
1338_2016-05-03_5_4,51,47.621396914986065
