,history,ys
1388_2016-04-30_23_1,40,42.376752353938805
1388_2016-04-30_23_2,26,33.800845610481986
1388_2016-04-30_23_3,24,23.611863811000024
1388_2016-04-30_23_4,24,19.74091907168172
1388_2016-04-30_23_5,18,16.68062317020986
1388_2016-04-30_23_6,8,12.197815390712156
1388_2016-05-01_0_1,26,32.81758314340884
1388_2016-05-01_0_2,24,23.103992790756205
1388_2016-05-01_0_3,24,19.395730134590654
1388_2016-05-01_0_4,18,16.391603578379634
1388_2016-05-01_0_5,8,11.928683363590652
1388_2016-05-01_0_6,6,11.615093622560885
1388_2016-05-01_1_1,24,20.283558591982658
1388_2016-05-01_1_2,24,17.93893010201592
1388_2016-05-01_1_3,18,15.401448135847634
1388_2016-05-01_1_4,8,11.099646592422134
1388_2016-05-01_1_5,6,10.84310323474692
1388_2016-05-01_1_6,23,13.388708564953703
1388_2016-05-01_2_1,24,19.476421941047487
1388_2016-05-01_2_2,18,16.195587620526464
1388_2016-05-01_2_3,8,11.639406007099362
1388_2016-05-01_2_4,6,11.295032682518809
1388_2016-05-01_2_5,23,13.809540549472587
1388_2016-05-01_2_6,35,15.842870496524426
1388_2016-05-01_3_1,18,18.066991898247096
1388_2016-05-01_3_2,8,12.606016684962162
1388_2016-05-01_3_3,6,11.952017033215071
1388_2016-05-01_3_4,23,14.359620023273866
1388_2016-05-01_3_5,35,16.35509876079044
1388_2016-05-01_3_6,48,25.41321350662474
1388_2016-05-01_4_1,8,12.578302136142975
1388_2016-05-01_4_2,6,11.937702019009052
1388_2016-05-01_4_3,23,14.349890418036995
1388_2016-05-01_4_4,35,16.346952362594926
1388_2016-05-01_4_5,48,25.4056276656573
1388_2016-05-01_4_6,46,28.347726925393744
1388_2016-05-01_5_1,6,10.043658390134553
1388_2016-05-01_5_2,23,13.371586147920642
1388_2016-05-01_5_3,35,15.682020130409299
1388_2016-05-01_5_4,48,24.848893594280185
1388_2016-05-01_5_5,46,27.8293019693259
1388_2016-05-01_5_6,62,26.483166521058255
1388_2016-05-01_6_1,23,11.698724640874818
1388_2016-05-01_6_2,35,14.817960015474828
1388_2016-05-01_6_3,48,24.26161064099448
1388_2016-05-01_6_4,46,27.337582040877837
1388_2016-05-01_6_5,62,26.025282056267347
1388_2016-05-01_6_6,39,26.978788479708577
1388_2016-05-01_7_1,35,19.493297718315972
1388_2016-05-01_7_2,48,26.6764984340721
1388_2016-05-01_7_3,46,28.97892899169709
1388_2016-05-01_7_4,62,27.399548073525054
1388_2016-05-01_7_5,39,28.258490650369815
1388_2016-05-01_7_6,33,29.02743825589677
1388_2016-05-01_8_1,48,33.09162128706505
1388_2016-05-01_8_2,46,32.292444047384244
1388_2016-05-01_8_3,62,29.65167251952865
1388_2016-05-01_8_4,39,30.144148092407434
1388_2016-05-01_8_5,33,30.783342783401757
1388_2016-05-01_8_6,26,31.031625113328378
1388_2016-05-01_9_1,46,38.460040435391775
1388_2016-05-01_9_2,62,32.83733613928773
1388_2016-05-01_9_3,39,32.309374685384505
1388_2016-05-01_9_4,33,32.596242441762136
1388_2016-05-01_9_5,26,32.719778352119945
1388_2016-05-01_9_6,29,28.40013243492452
1388_2016-05-01_10_1,62,35.95661746905787
1388_2016-05-01_10_2,39,33.920534110693886
1388_2016-05-01_10_3,33,33.69131262166687
1388_2016-05-01_10_4,26,33.63665807337827
1388_2016-05-01_10_5,29,29.253921260956087
1388_2016-05-01_10_6,32,27.504021760328058
1388_2016-05-01_11_1,39,44.69468166370545
1388_2016-05-01_11_2,33,39.25633467146955
1388_2016-05-01_11_3,26,37.41908307832837
1388_2016-05-01_11_4,29,32.420867862059666
1388_2016-05-01_11_5,32,30.453049378639967
1388_2016-05-01_11_6,29,35.93793144562127
1388_2016-05-01_12_1,33,36.90044482347091
1388_2016-05-01_12_2,26,36.20222774137375
1388_2016-05-01_12_3,29,31.593797634356374
1388_2016-05-01_12_4,32,29.760560500983168
1388_2016-05-01_12_5,29,35.29309303095647
1388_2016-05-01_12_6,23,30.06628832841372
1388_2016-05-01_13_1,26,34.588613687956254
1388_2016-05-01_13_2,29,30.76033979066555
1388_2016-05-01_13_3,32,29.19407724892495
1388_2016-05-01_13_4,29,34.818788264215556
1388_2016-05-01_13_5,23,29.6246206804248
1388_2016-05-01_13_6,21,29.869286969612016
1388_2016-05-01_14_1,29,27.20723024201478
1388_2016-05-01_14_2,32,27.35883850856827
1388_2016-05-01_14_3,29,33.57141622517317
1388_2016-05-01_14_4,23,28.580221747415674
1388_2016-05-01_14_5,21,28.89675358464552
1388_2016-05-01_14_6,18,30.07897741365885
1388_2016-05-01_15_1,32,28.10050737121162
1388_2016-05-01_15_2,29,33.95450022824204
1388_2016-05-01_15_3,23,28.84059565056229
1388_2016-05-01_15_4,21,29.114759294344218
1388_2016-05-01_15_5,18,30.28198205498344
1388_2016-05-01_15_6,12,31.114132226898647
1388_2016-05-01_16_1,29,35.56772035871204
1388_2016-05-01_16_2,23,29.6738500266583
1388_2016-05-01_16_3,21,29.6811042538833
1388_2016-05-01_16_4,18,30.756171032244627
1388_2016-05-01_16_5,12,31.555692052932663
1388_2016-05-01_16_6,22,31.935378529544217
1388_2016-05-01_17_1,23,26.956784063832256
1388_2016-05-01_17_2,21,28.277695592594938
1388_2016-05-01_17_3,18,29.802304548856863
1388_2016-05-01_17_4,12,30.757039280301854
1388_2016-05-01_17_5,22,31.19168140401993
1388_2016-05-01_17_6,20,32.08574699425931
1388_2016-05-01_18_1,21,26.6407739950074
1388_2016-05-01_18_2,18,28.956807980376464
1388_2016-05-01_18_3,12,30.182373567641626
1388_2016-05-01_18_4,22,30.710525631440625
1388_2016-05-01_18_5,20,31.637699761144574
1388_2016-05-01_18_6,15,27.763983051174584
1388_2016-05-01_19_1,18,26.623219735332118
1388_2016-05-01_19_2,12,28.977037370514637
1388_2016-05-01_19_3,22,29.891284713689693
1388_2016-05-01_19_4,20,30.951766203556296
1388_2016-05-01_19_5,15,27.125248882133064
1388_2016-05-01_19_6,12,17.069077454372394
1388_2016-05-01_20_1,12,25.409611299798783
1388_2016-05-01_20_2,22,28.048651257363467
1388_2016-05-01_20_3,20,29.699368136164452
1388_2016-05-01_20_4,15,26.07664175904019
1388_2016-05-01_20_5,12,16.092625446725055
1388_2016-05-01_20_6,3,10.629781685854237
1388_2016-05-01_21_1,22,22.5010949596779
1388_2016-05-01_21_2,20,26.833965284825904
1388_2016-05-01_21_3,15,24.129089476737487
1388_2016-05-01_21_4,12,14.461980008193393
1388_2016-05-01_21_5,3,9.111341674194911
1388_2016-05-01_21_6,2,6.304185234700521
1388_2016-05-01_22_1,20,26.62666229615976
1388_2016-05-01_22_2,15,24.02201411905923
1388_2016-05-01_22_3,12,14.389203205752768
1388_2016-05-01_22_4,3,9.050407155512616
1388_2016-05-01_22_5,2,6.247443646938978
1388_2016-05-01_22_6,3,7.920578111201625
1388_2016-05-01_23_1,15,21.280563876258512
1388_2016-05-01_23_2,12,12.973199668158891
1388_2016-05-01_23_3,3,8.08798020737811
1388_2016-05-01_23_4,2,5.441623373380041
1388_2016-05-01_23_5,3,7.170206683627551
1388_2016-05-01_23_6,7,8.663077568544791
1388_2016-05-02_0_1,12,10.37493034432866
1388_2016-05-02_0_2,3,6.745931937916701
1388_2016-05-02_0_3,2,4.5294622198692895
1388_2016-05-02_0_4,3,6.406472925261156
1388_2016-05-02_0_5,7,7.951896664618337
1388_2016-05-02_0_6,17,16.240626757828156
1388_2016-05-02_1_1,3,7.418223266945198
1388_2016-05-02_1_2,2,4.8767116009944775
1388_2016-05-02_1_3,3,6.642490811689463
1388_2016-05-02_1_4,7,8.149509582850838
1388_2016-05-02_1_5,17,16.42464184459968
1388_2016-05-02_1_6,32,28.504996289100703
1388_2016-05-02_2_1,2,3.0488926015361866
1388_2016-05-02_2_2,3,5.698392637334091
1388_2016-05-02_2_3,7,7.507826493394601
1388_2016-05-02_2_4,17,15.887373801881179
1388_2016-05-02_2_5,32,28.00469789573306
1388_2016-05-02_2_6,25,20.512393729719893
1388_2016-05-02_3_1,3,5.264465760025182
1388_2016-05-02_3_2,7,7.28369621966811
1388_2016-05-02_3_3,17,15.735037307232528
1388_2016-05-02_3_4,32,27.87714968438182
1388_2016-05-02_3_5,25,20.393622166659753
1388_2016-05-02_3_6,14,13.173693574408702
1388_2016-05-02_4_1,7,6.346886717359149
1388_2016-05-02_4_2,17,15.25115999711004
1388_2016-05-02_4_3,32,27.54826875259824
1388_2016-05-02_4_4,25,20.11825693199767
1388_2016-05-02_4_5,14,12.917276342157788
1388_2016-05-02_4_6,5,10.169933817016087
1388_2016-05-02_5_1,17,15.521352967153156
1388_2016-05-02_5_2,32,27.687827806211843
1388_2016-05-02_5_3,25,20.21311219929603
1388_2016-05-02_5_4,14,12.996696705013413
1388_2016-05-02_5_5,5,10.243889229916316
1388_2016-05-02_5_6,9,11.29394125389953
1388_2016-05-02_6_1,32,28.299544095053612
1388_2016-05-02_6_2,25,20.529073589176598
1388_2016-05-02_6_3,14,13.21144882117536
1388_2016-05-02_6_4,5,10.423696756428754
1388_2016-05-02_6_5,9,11.461376145754272
1388_2016-05-02_6_6,15,11.53939750843599
1388_2016-05-02_7_1,25,22.059952225464976
1388_2016-05-02_7_2,14,14.002172479320858
1388_2016-05-02_7_3,5,10.961134507763667
1388_2016-05-02_7_4,9,11.911361712597603
1388_2016-05-02_7_5,15,11.95841937132446
1388_2016-05-02_7_6,17,12.449801287084739
1388_2016-05-02_8_1,14,15.218470266219647
1388_2016-05-02_8_2,5,11.589372052303876
1388_2016-05-02_8_3,9,12.338361170326895
1388_2016-05-02_8_4,15,12.315937228138296
1388_2016-05-02_8_5,17,12.782718183573067
1388_2016-05-02_8_6,13,14.514403281316298
1388_2016-05-02_9_1,5,11.085290893813408
1388_2016-05-02_9_2,9,12.077995071933763
1388_2016-05-02_9_3,15,12.13897202796656
1388_2016-05-02_9_4,17,12.63454886403229
1388_2016-05-02_9_5,13,14.37642955755349
1388_2016-05-02_9_6,17,13.711828817895247
1388_2016-05-02_10_1,9,9.560510182440368
1388_2016-05-02_10_2,15,10.838650229778473
1388_2016-05-02_10_3,17,11.750748289671108
1388_2016-05-02_10_4,13,13.636441528349074
1388_2016-05-02_10_5,17,13.022759689106158
1388_2016-05-02_10_6,19,13.964174579555976
1388_2016-05-02_11_1,15,10.6067671629993
1388_2016-05-02_11_2,17,11.630976922771524
1388_2016-05-02_11_3,13,13.555035523308334
1388_2016-05-02_11_4,17,12.954600116705963
1388_2016-05-02_11_5,19,13.900705097187544
1388_2016-05-02_11_6,29,19.56717141549405
1388_2016-05-02_12_1,17,13.448457381169902
1388_2016-05-02_12_2,13,14.493793673436446
1388_2016-05-02_12_3,17,13.59265370730605
1388_2016-05-02_12_4,19,14.43493423522158
1388_2016-05-02_12_5,29,20.064640012539652
1388_2016-05-02_12_6,11,17.013770117825196
1388_2016-05-02_13_1,13,15.963066882115161
1388_2016-05-02_13_2,17,14.351557162382262
1388_2016-05-02_13_3,19,14.950744483435251
1388_2016-05-02_13_4,29,20.496517316189255
1388_2016-05-02_13_5,11,17.415929755041986
1388_2016-05-02_13_6,18,19.211416520223892
1388_2016-05-02_14_1,17,13.12573637050083
1388_2016-05-02_14_2,19,14.317588152285886
1388_2016-05-02_14_3,29,20.066174665693065
1388_2016-05-02_14_4,11,17.055612711739023
1388_2016-05-02_14_5,18,18.87589305049483
1388_2016-05-02_14_6,18,17.31269164219804
1388_2016-05-02_15_1,19,15.920371045556237
1388_2016-05-02_15_2,29,20.89403803940404
1388_2016-05-02_15_3,11,17.61829352367179
1388_2016-05-02_15_4,18,19.347014112386233
1388_2016-05-02_15_5,18,17.751394657462658
1388_2016-05-02_15_6,16,18.084461738245842
1388_2016-05-02_16_1,29,22.168080561502773
1388_2016-05-02_16_2,11,18.276357161001854
1388_2016-05-02_16_3,18,19.794285719652166
1388_2016-05-02_16_4,18,18.125885967811755
1388_2016-05-02_16_5,16,18.43318413749705
1388_2016-05-02_16_6,10,19.03219297635305
1388_2016-05-02_17_1,11,21.102722285163537
1388_2016-05-02_17_2,18,21.254149171434616
1388_2016-05-02_17_3,18,19.118123550056453
1388_2016-05-02_17_4,16,19.26396424138929
1388_2016-05-02_17_5,10,19.80580673740241
1388_2016-05-02_17_6,13,19.47615280699004
1388_2016-05-02_18_1,18,17.0746528844939
1388_2016-05-02_18_2,18,16.95934589461289
1388_2016-05-02_18_3,16,17.796689806355076
1388_2016-05-02_18_4,10,18.577288054590074
1388_2016-05-02_18_5,13,18.33216903285149
1388_2016-05-02_18_6,16,20.706883354406912
1388_2016-05-02_19_1,18,17.342162003402567
1388_2016-05-02_19_2,16,17.994420538735724
1388_2016-05-02_19_3,10,18.711681352534
1388_2016-05-02_19_4,13,18.44469377493563
1388_2016-05-02_19_5,16,20.811665219700732
1388_2016-05-02_19_6,18,12.722359553955906
1388_2016-05-02_20_1,16,18.266568122978956
1388_2016-05-02_20_2,10,18.85224999610068
1388_2016-05-02_20_3,13,18.540235238667545
1388_2016-05-02_20_4,16,20.891660120705843
1388_2016-05-02_20_5,18,12.796849970783898
1388_2016-05-02_20_6,2,6.93060330747841
1388_2016-05-02_21_1,10,17.91457074622161
1388_2016-05-02_21_2,13,18.055908689811172
1388_2016-05-02_21_3,16,20.562473851080828
1388_2016-05-02_21_4,18,12.521229083032113
1388_2016-05-02_21_5,2,6.673948013738876
1388_2016-05-02_21_6,4,3.503901078714959
1388_2016-05-02_22_1,13,14.781650711331329
