,history,ys
1230_2016-04-30_23_1,1258,1354.8599942433675
1230_2016-04-30_23_2,1022,1151.238816947999
1230_2016-04-30_23_3,818,883.6835833807047
1230_2016-04-30_23_4,611,688.0660234556515
1230_2016-04-30_23_5,379,435.85999742752875
1230_2016-04-30_23_6,201,261.29359862326385
1230_2016-05-01_0_1,1022,1077.3993459613807
1230_2016-05-01_0_2,818,826.4643982180543
1230_2016-05-01_0_3,611,642.8533925102982
1230_2016-05-01_0_4,379,399.3279791586651
1230_2016-05-01_0_5,201,231.0445461348162
1230_2016-05-01_0_6,122,179.57175603136454
1230_2016-05-01_1_1,818,784.2317052394142
1230_2016-05-01_1_2,611,610.1267187249443
1230_2016-05-01_1_3,379,373.4684878058942
1230_2016-05-01_1_4,201,210.1499556018133
1230_2016-05-01_1_5,122,162.27072543661882
1230_2016-05-01_1_6,189,197.85523176142607
1230_2016-05-01_2_1,611,635.8693696585891
1230_2016-05-01_2_2,379,393.4168093562561
1230_2016-05-01_2_3,201,225.91243277921376
1230_2016-05-01_2_4,122,175.0068810676263
1230_2016-05-01_2_5,189,208.40095735884591
1230_2016-05-01_2_6,308,290.56408083572023
1230_2016-05-01_3_1,379,374.45809359640447
1230_2016-05-01_3_2,201,211.22107254850994
1230_2016-05-01_3_3,122,163.3982738092759
1230_2016-05-01_3_4,189,199.02114814246391
1230_2016-05-01_3_5,308,282.7974598067426
1230_2016-05-01_3_6,494,420.9720904719595
1230_2016-05-01_4_1,201,214.68351304039766
1230_2016-05-01_4_2,122,166.08136485763805
1230_2016-05-01_4_3,189,201.14123435161815
1230_2016-05-01_4_4,308,284.5104994265339
1230_2016-05-01_4_5,494,422.39051266239244
1230_2016-05-01_4_6,710,583.5915656460152
1230_2016-05-01_5_1,122,155.64998529754018
1230_2016-05-01_5_2,189,193.05782001270308
1230_2016-05-01_5_3,308,278.1232636026599
1230_2016-05-01_5_4,494,417.2295961015459
1230_2016-05-01_5_5,710,579.3182502548805
1230_2016-05-01_5_6,812,676.1471497137406
1230_2016-05-01_6_1,189,167.40536016602113
1230_2016-05-01_6_2,308,258.2448323214994
1230_2016-05-01_6_3,494,401.5223438096291
1230_2016-05-01_6_4,710,566.6267165908587
1230_2016-05-01_6_5,812,665.6383717662302
1230_2016-05-01_6_6,888,736.5808378066996
1230_2016-05-01_7_1,308,274.70711681721355
1230_2016-05-01_7_2,494,414.27918635162405
1230_2016-05-01_7_3,710,576.7067345470682
1230_2016-05-01_7_4,812,673.7830736432741
1230_2016-05-01_7_5,888,743.324771655858
1230_2016-05-01_7_6,782,695.6267218541591
1230_2016-05-01_8_1,494,439.65941583686947
1230_2016-05-01_8_2,710,596.374210911437
1230_2016-05-01_8_3,812,689.3236366198521
