,history,ys
1176_2016-04-30_23_1,64,54.093894339946765
1176_2016-04-30_23_2,57,60.64531681469251
1176_2016-04-30_23_3,77,53.50234152673217
1176_2016-04-30_23_4,39,37.8608132031075
1176_2016-04-30_23_5,18,29.605774496498427
1176_2016-04-30_23_6,5,14.019750109822944
1176_2016-05-01_0_1,57,64.11485565448476
1176_2016-05-01_0_2,77,55.11233840010294
1176_2016-05-01_0_3,39,38.930910216085124
1176_2016-05-01_0_4,18,30.516465753991657
1176_2016-05-01_0_5,5,14.880760400008686
1176_2016-05-01_0_6,7,9.865065061735615
1176_2016-05-01_1_1,77,52.620413835610435
1176_2016-05-01_1_2,39,37.77456323662673
1176_2016-05-01_1_3,18,29.747890690803438
1176_2016-05-01_1_4,5,14.226675226155955
1176_2016-05-01_1_5,7,9.246662215862974
1176_2016-05-01_1_6,9,8.268374954006912
1176_2016-05-01_2_1,39,46.313329528660724
1176_2016-05-01_2_2,18,33.71020028507676
1176_2016-05-01_2_3,5,16.860255285504678
1176_2016-05-01_2_4,7,11.487934088292066
1176_2016-05-01_2_5,9,10.387378655192343
1176_2016-05-01_2_6,18,12.677728908492885
1176_2016-05-01_3_1,18,31.148761742158538
1176_2016-05-01_3_2,5,15.671651198376274
1176_2016-05-01_3_3,7,10.69791908622211
1176_2016-05-01_3_4,9,9.715047317988088
1176_2016-05-01_3_5,18,12.042075282761743
1176_2016-05-01_3_6,21,13.811189455455665
1176_2016-05-01_4_1,5,11.066396507469378
1176_2016-05-01_4_2,7,8.560907225050242
1176_2016-05-01_4_3,9,8.294665671811916
1176_2016-05-01_4_4,18,10.833279134572347
1176_2016-05-01_4_5,21,12.668336799559011
1176_2016-05-01_4_6,16,17.890985464055156
1176_2016-05-01_5_1,7,6.436197574000014
1176_2016-05-01_5_2,9,7.308720261494891
1176_2016-05-01_5_3,18,10.177962806951225
1176_2016-05-01_5_4,21,12.110638905611584
1176_2016-05-01_5_5,16,17.36371167993492
1176_2016-05-01_5_6,23,23.1162774733374
1176_2016-05-01_6_1,9,7.5061878115194745
1176_2016-05-01_6_2,18,10.269595197540237
1176_2016-05-01_6_3,21,12.171543090633982
1176_2016-05-01_6_4,16,17.415543343954152
1176_2016-05-01_6_5,23,23.165281563044875
1176_2016-05-01_6_6,32,25.923408741695237
1176_2016-05-01_7_1,18,10.792791656890202
1176_2016-05-01_7_2,21,12.414325979832622
1176_2016-05-01_7_3,16,17.576910889960317
1176_2016-05-01_7_4,23,23.302611180461543
1176_2016-05-01_7_5,32,26.05324661240073
1176_2016-05-01_7_6,35,30.111718862450708
1176_2016-05-01_8_1,21,14.938596377403908
1176_2016-05-01_8_2,16,18.74826755587195
1176_2016-05-01_8_3,23,24.081162549135094
1176_2016-05-01_8_4,32,26.715821983008873
1176_2016-05-01_8_5,35,30.738148739122188
1176_2016-05-01_8_6,21,28.71893877277171
1176_2016-05-01_9_1,16,20.871228486629324
1176_2016-05-01_9_2,23,25.066296487284202
1176_2016-05-01_9_3,32,27.3705989593074
1176_2016-05-01_9_4,35,31.295387625588756
1176_2016-05-01_9_5,21,29.245778589659878
1176_2016-05-01_9_6,20,27.20763948989147
1176_2016-05-01_10_1,23,23.360185426909503
1176_2016-05-01_10_2,32,26.578899082274297
1176_2016-05-01_10_3,35,30.769178110775353
1176_2016-05-01_10_4,21,28.797955262486184
1176_2016-05-01_10_5,20,26.784246282029624
1176_2016-05-01_10_6,24,21.883033446689463
1176_2016-05-01_11_1,32,26.452746851410396
1176_2016-05-01_11_2,35,30.710638717894053
1176_2016-05-01_11_3,21,28.759046597196278
1176_2016-05-01_11_4,20,26.75113360075819
1176_2016-05-01_11_5,24,21.851727162506148
1176_2016-05-01_11_6,20,21.833938745681774
1176_2016-05-01_12_1,35,32.65352232055913
1176_2016-05-01_12_2,21,29.66061786359541
1176_2016-05-01_12_3,20,27.35036999377049
1176_2016-05-01_12_4,24,22.36169900400257
1176_2016-05-01_12_5,20,22.316090078112552
1176_2016-05-01_12_6,28,26.20372299604657
1176_2016-05-01_13_1,21,30.48245398415616
1176_2016-05-01_13_2,20,27.731732948797823
1176_2016-05-01_13_3,24,22.615174874536716
1176_2016-05-01_13_4,20,22.531807210747647
1176_2016-05-01_13_5,28,26.407672105516937
1176_2016-05-01_13_6,33,28.292948622739043
1176_2016-05-01_14_1,20,24.41057491519931
1176_2016-05-01_14_2,24,21.074032291339364
1176_2016-05-01_14_3,20,21.507474740213937
